GrindingID,G_DatumTijdStart,G_DatumTijdEind,G_Machine,Capaciteit
1035,2025-04-12 18:59:53.863612,2025-04-12 20:08:53.863612,Grinder B,456.38
1036,2025-04-12 18:59:53.663769,2025-04-12 19:35:53.663769,Grinder C,674.66
1037,2025-04-12 18:59:53.807181,2025-04-12 20:01:53.807181,Grinder C,562.1
1038,2025-04-12 18:59:53.490196,2025-04-12 21:05:53.490196,Grinder A,607.61
1039,2025-04-12 18:59:53.751947,2025-04-12 21:08:53.751947,Grinder B,360.08
1040,2025-04-12 18:59:53.067957,2025-04-12 20:29:53.067957,Grinder A,699.43
1041,2025-04-12 18:59:53.507892,2025-04-12 19:50:53.507892,Grinder C,758.72
1042,2025-04-12 18:59:53.471238,2025-04-12 20:54:53.471238,Grinder B,338.98
1043,2025-04-12 18:59:53.711574,2025-04-12 20:24:53.711574,Grinder B,425.94
1044,2025-04-12 18:59:53.133626,2025-04-12 20:02:53.133626,Grinder C,575.81
1045,2025-04-12 18:59:53.100932,2025-04-12 19:48:53.100932,Grinder A,621.34
1046,2025-04-12 18:59:53.996053,2025-04-12 20:29:53.996053,Grinder B,693.91
1047,2025-04-12 18:59:53.731372,2025-04-12 21:52:53.731372,Grinder B,332.59
1048,2025-04-12 18:59:53.212178,2025-04-12 21:48:53.212178,Grinder A,724.76
1049,2025-04-12 18:59:53.279934,2025-04-12 19:52:53.279934,Grinder B,760.94
1050,2025-04-12 18:59:53.236172,2025-04-12 20:18:53.236172,Grinder B,577.38
1051,2025-04-12 18:59:53.091654,2025-04-12 21:08:53.091654,Grinder B,543.69
1052,2025-04-12 18:59:53.988050,2025-04-12 20:27:53.988050,Grinder B,506.88
1053,2025-04-12 18:59:53.046388,2025-04-12 19:52:53.046388,Grinder C,751.46
1054,2025-04-12 18:59:53.361441,2025-04-12 20:14:53.361441,Grinder C,595.42
1055,2025-04-12 18:59:53.470773,2025-04-12 21:47:53.470773,Grinder C,770.0
1056,2025-04-12 18:59:53.371586,2025-04-12 21:21:53.371586,Grinder A,781.97
1057,2025-04-12 18:59:53.502044,2025-04-12 21:25:53.502044,Grinder A,766.26
1058,2025-04-12 18:59:53.335850,2025-04-12 21:48:53.335850,Grinder A,433.69
1059,2025-04-12 18:59:53.288813,2025-04-12 19:34:53.288813,Grinder B,659.94
1060,2025-04-12 18:59:53.579961,2025-04-12 20:14:53.579961,Grinder B,486.42
1061,2025-04-12 18:59:53.443750,2025-04-12 21:42:53.443750,Grinder A,402.45
1062,2025-04-12 18:59:53.887357,2025-04-12 19:31:53.887357,Grinder A,359.99
1063,2025-04-12 18:59:53.957904,2025-04-12 21:07:53.957904,Grinder B,342.45
1064,2025-04-12 18:59:53.431820,2025-04-12 20:58:53.431820,Grinder C,594.05
1065,2025-04-12 18:59:53.481881,2025-04-12 19:54:53.481881,Grinder B,451.96
1066,2025-04-12 18:59:53.133438,2025-04-12 21:30:53.133438,Grinder C,733.84
1067,2025-04-12 18:59:53.907269,2025-04-12 20:41:53.907269,Grinder A,466.26
1068,2025-04-12 18:59:53.991515,2025-04-12 20:26:53.991515,Grinder C,358.29
1069,2025-04-12 18:59:53.565557,2025-04-12 20:37:53.565557,Grinder A,311.94
1070,2025-04-12 18:59:53.684720,2025-04-12 19:38:53.684720,Grinder C,775.09
1071,2025-04-12 18:59:53.077746,2025-04-12 21:01:53.077746,Grinder B,377.55
1072,2025-04-12 18:59:53.020102,2025-04-12 20:12:53.020102,Grinder B,470.27
1073,2025-04-12 18:59:53.100315,2025-04-12 20:46:53.100315,Grinder A,694.83
1074,2025-04-12 18:59:53.342044,2025-04-12 21:29:53.342044,Grinder C,470.63
1075,2025-04-12 18:59:53.608986,2025-04-12 20:25:53.608986,Grinder C,667.22
1076,2025-04-12 18:59:53.310411,2025-04-12 21:36:53.310411,Grinder C,747.4
1077,2025-04-12 18:59:53.191213,2025-04-12 21:35:53.191213,Grinder C,500.81
1078,2025-04-12 18:59:53.833023,2025-04-12 19:34:53.833023,Grinder C,443.08
1079,2025-04-12 18:59:53.741600,2025-04-12 21:03:53.741600,Grinder A,686.42
1080,2025-04-12 18:59:53.630345,2025-04-12 20:49:53.630345,Grinder A,558.92
1081,2025-04-12 18:59:53.959078,2025-04-12 21:27:53.959078,Grinder B,503.45
1082,2025-04-12 18:59:53.164491,2025-04-12 20:17:53.164491,Grinder B,515.67
1083,2025-04-12 18:59:53.344706,2025-04-12 21:03:53.344706,Grinder B,764.38
1084,2025-04-12 18:59:53.670574,2025-04-12 21:03:53.670574,Grinder A,738.76
1085,2025-04-12 18:59:53.172058,2025-04-12 20:55:53.172058,Grinder C,543.73
1086,2025-04-12 18:59:53.699909,2025-04-12 20:25:53.699909,Grinder A,477.93
1087,2025-04-12 18:59:53.646856,2025-04-12 20:18:53.646856,Grinder C,351.03
1088,2025-04-12 18:59:53.656096,2025-04-12 20:33:53.656096,Grinder A,484.39
1089,2025-04-12 18:59:53.476500,2025-04-12 21:00:53.476500,Grinder B,602.65
1090,2025-04-12 18:59:53.705364,2025-04-12 20:19:53.705364,Grinder A,794.86
1091,2025-04-12 18:59:53.904222,2025-04-12 19:55:53.904222,Grinder C,387.4
1092,2025-04-12 18:59:53.939914,2025-04-12 20:27:53.939914,Grinder A,566.85
1093,2025-04-12 18:59:53.696103,2025-04-12 20:01:53.696103,Grinder A,476.3
1094,2025-04-12 18:59:53.642144,2025-04-12 20:07:53.642144,Grinder A,759.69
1095,2025-04-12 18:59:53.655279,2025-04-12 21:17:53.655279,Grinder A,724.26
1096,2025-04-12 18:59:53.256614,2025-04-12 20:10:53.256614,Grinder C,494.36
1097,2025-04-12 18:59:53.078521,2025-04-12 21:40:53.078521,Grinder B,551.82
1098,2025-04-12 18:59:53.712727,2025-04-12 20:47:53.712727,Grinder C,769.11
1099,2025-04-12 18:59:53.334335,2025-04-12 20:10:53.334335,Grinder B,519.57
1100,2025-04-12 18:59:53.523306,2025-04-12 20:01:53.523306,Grinder B,392.26
1101,2025-04-12 18:59:53.581651,2025-04-12 19:31:53.581651,Grinder C,542.95
1102,2025-04-12 18:59:53.728472,2025-04-12 20:57:53.728472,Grinder C,652.57
1103,2025-04-12 18:59:53.807485,2025-04-12 20:34:53.807485,Grinder C,334.51
1104,2025-04-12 18:59:53.674342,2025-04-12 19:36:53.674342,Grinder A,574.69
1105,2025-04-12 18:59:53.534237,2025-04-12 20:01:53.534237,Grinder C,380.5
1106,2025-04-12 18:59:53.939881,2025-04-12 21:11:53.939881,Grinder A,705.52
1107,2025-04-12 18:59:53.534208,2025-04-12 20:07:53.534208,Grinder C,439.0
1108,2025-04-12 18:59:53.117882,2025-04-12 20:49:53.117882,Grinder B,722.13
1109,2025-04-12 18:59:53.602150,2025-04-12 20:58:53.602150,Grinder A,541.69
1110,2025-04-12 18:59:53.995421,2025-04-12 20:34:53.995421,Grinder B,327.39
1111,2025-04-12 18:59:53.950726,2025-04-12 20:17:53.950726,Grinder B,528.69
1112,2025-04-12 18:59:53.515625,2025-04-12 19:56:53.515625,Grinder C,607.92
1113,2025-04-12 18:59:53.216513,2025-04-12 20:52:53.216513,Grinder C,757.01
1114,2025-04-12 18:59:53.536641,2025-04-12 20:35:53.536641,Grinder A,603.57
1115,2025-04-12 18:59:53.878225,2025-04-12 21:55:53.878225,Grinder A,788.26
1116,2025-04-12 18:59:53.164622,2025-04-12 20:42:53.164622,Grinder B,468.68
1117,2025-04-12 18:59:53.367439,2025-04-12 20:18:53.367439,Grinder C,761.41
1118,2025-04-12 18:59:53.772857,2025-04-12 21:08:53.772857,Grinder C,542.0
1119,2025-04-12 18:59:53.905526,2025-04-12 19:37:53.905526,Grinder B,620.22
1120,2025-04-12 18:59:53.250217,2025-04-12 20:13:53.250217,Grinder C,328.38
1121,2025-04-12 18:59:53.188851,2025-04-12 21:04:53.188851,Grinder A,375.73
1122,2025-04-12 18:59:53.137952,2025-04-12 21:49:53.137952,Grinder A,754.5
1123,2025-04-12 18:59:53.001513,2025-04-12 20:05:53.001513,Grinder A,762.2
1124,2025-04-12 18:59:53.669549,2025-04-12 21:12:53.669549,Grinder C,648.39
1125,2025-04-12 18:59:53.338436,2025-04-12 19:47:53.338436,Grinder C,498.91
1126,2025-04-12 18:59:53.385273,2025-04-12 21:05:53.385273,Grinder C,707.87
1127,2025-04-12 18:59:53.178132,2025-04-12 21:31:53.178132,Grinder B,740.0
1128,2025-04-12 18:59:53.270255,2025-04-12 19:38:53.270255,Grinder A,739.99
1129,2025-04-12 18:59:53.795430,2025-04-12 21:26:53.795430,Grinder A,651.77
1130,2025-04-12 18:59:53.661293,2025-04-12 20:04:53.661293,Grinder C,622.25
1131,2025-04-12 18:59:53.742836,2025-04-12 20:52:53.742836,Grinder C,500.19
1132,2025-04-12 18:59:53.319338,2025-04-12 20:55:53.319338,Grinder B,550.82
1133,2025-04-12 18:59:53.693597,2025-04-12 20:55:53.693597,Grinder B,581.88
1134,2025-04-12 18:59:53.162908,2025-04-12 19:29:53.162908,Grinder A,466.49
1135,2025-04-12 18:59:53.879219,2025-04-12 20:39:53.879219,Grinder B,368.85
1136,2025-04-12 18:59:53.328782,2025-04-12 20:28:53.328782,Grinder B,695.07
1137,2025-04-12 18:59:53.195009,2025-04-12 21:34:53.195009,Grinder C,471.54
1138,2025-04-12 18:59:53.309923,2025-04-12 20:00:53.309923,Grinder C,505.86
1139,2025-04-12 18:59:53.871052,2025-04-12 20:43:53.871052,Grinder A,356.94
1140,2025-04-12 18:59:53.367761,2025-04-12 21:22:53.367761,Grinder B,472.39
1141,2025-04-12 18:59:53.935194,2025-04-12 21:59:53.935194,Grinder B,488.35
1142,2025-04-12 18:59:53.282173,2025-04-12 20:02:53.282173,Grinder C,361.83
1143,2025-04-12 18:59:53.324410,2025-04-12 20:46:53.324410,Grinder C,412.91
1144,2025-04-12 18:59:53.582135,2025-04-12 20:04:53.582135,Grinder C,600.83
1145,2025-04-12 18:59:53.906382,2025-04-12 19:30:53.906382,Grinder A,459.86
1146,2025-04-12 18:59:53.378299,2025-04-12 20:04:53.378299,Grinder C,464.28
1147,2025-04-12 18:59:53.465724,2025-04-12 21:58:53.465724,Grinder A,388.35
1148,2025-04-12 18:59:53.596848,2025-04-12 20:38:53.596848,Grinder B,324.61
1149,2025-04-12 18:59:53.743709,2025-04-12 21:09:53.743709,Grinder B,440.31
1150,2025-04-12 18:59:53.470110,2025-04-12 21:05:53.470110,Grinder C,393.67
1151,2025-04-12 18:59:53.893117,2025-04-12 21:15:53.893117,Grinder A,750.24
1152,2025-04-12 18:59:53.444624,2025-04-12 19:57:53.444624,Grinder C,559.95
1153,2025-04-12 18:59:53.125586,2025-04-12 19:33:53.125586,Grinder A,583.22
1154,2025-04-12 18:59:53.129066,2025-04-12 21:16:53.129066,Grinder C,467.62
1155,2025-04-12 18:59:53.035888,2025-04-12 19:41:53.035888,Grinder B,325.47
1156,2025-04-12 18:59:53.492846,2025-04-12 21:33:53.492846,Grinder B,709.34
1157,2025-04-12 18:59:53.177775,2025-04-12 21:14:53.177775,Grinder C,655.03
1158,2025-04-12 18:59:53.430030,2025-04-12 20:20:53.430030,Grinder C,613.54
1159,2025-04-12 18:59:53.803558,2025-04-12 20:31:53.803558,Grinder A,491.98
1160,2025-04-12 18:59:53.533314,2025-04-12 21:32:53.533314,Grinder A,656.48
1161,2025-04-12 18:59:53.067063,2025-04-12 20:53:53.067063,Grinder A,394.7
1162,2025-04-12 18:59:53.919038,2025-04-12 20:41:53.919038,Grinder A,314.58
1163,2025-04-12 18:59:53.596460,2025-04-12 21:40:53.596460,Grinder C,745.01
1164,2025-04-12 18:59:53.675896,2025-04-12 20:00:53.675896,Grinder A,466.97
1165,2025-04-12 18:59:53.177214,2025-04-12 19:37:53.177214,Grinder B,545.99
1166,2025-04-12 18:59:53.263745,2025-04-12 20:22:53.263745,Grinder B,750.52
1167,2025-04-12 18:59:53.724257,2025-04-12 21:11:53.724257,Grinder B,507.59
1168,2025-04-12 18:59:53.531655,2025-04-12 20:30:53.531655,Grinder C,690.93
1169,2025-04-12 18:59:53.063325,2025-04-12 19:31:53.063325,Grinder A,766.92
1170,2025-04-12 18:59:53.864853,2025-04-12 20:37:53.864853,Grinder C,420.23
1171,2025-04-12 18:59:53.246390,2025-04-12 20:11:53.246390,Grinder A,463.83
1172,2025-04-12 18:59:53.104797,2025-04-12 21:15:53.104797,Grinder B,617.02
1173,2025-04-12 18:59:53.756789,2025-04-12 19:36:53.756789,Grinder C,468.1
1174,2025-04-12 18:59:53.322112,2025-04-12 20:22:53.322112,Grinder A,458.81
1175,2025-04-12 18:59:53.269772,2025-04-12 20:56:53.269772,Grinder C,540.03
1176,2025-04-12 18:59:53.182270,2025-04-12 19:42:53.182270,Grinder A,746.72
1177,2025-04-12 18:59:53.660453,2025-04-12 21:03:53.660453,Grinder B,396.47
1178,2025-04-12 18:59:53.069448,2025-04-12 19:44:53.069448,Grinder B,440.62
1179,2025-04-12 18:59:53.358586,2025-04-12 19:34:53.358586,Grinder A,482.67
1180,2025-04-12 18:59:53.652312,2025-04-12 21:32:53.652312,Grinder C,689.93
1181,2025-04-12 18:59:53.145660,2025-04-12 20:39:53.145660,Grinder B,358.26
1182,2025-04-12 18:59:53.733404,2025-04-12 20:24:53.733404,Grinder C,352.62
1183,2025-04-12 18:59:53.622595,2025-04-12 20:42:53.622595,Grinder B,354.67
1184,2025-04-12 18:59:53.796593,2025-04-12 19:32:53.796593,Grinder B,684.91
1185,2025-04-12 18:59:53.944094,2025-04-12 21:13:53.944094,Grinder B,748.16
1186,2025-04-12 18:59:53.300310,2025-04-12 21:23:53.300310,Grinder A,744.98
1187,2025-04-12 18:59:53.612855,2025-04-12 20:18:53.612855,Grinder C,386.33
1188,2025-04-12 18:59:53.188951,2025-04-12 20:23:53.188951,Grinder A,706.75
1189,2025-04-12 18:59:53.616858,2025-04-12 20:58:53.616858,Grinder B,408.39
1190,2025-04-12 18:59:53.845094,2025-04-12 21:36:53.845094,Grinder B,532.09
1191,2025-04-12 18:59:53.924145,2025-04-12 20:18:53.924145,Grinder C,598.39
1192,2025-04-12 18:59:53.080073,2025-04-12 19:40:53.080073,Grinder C,782.17
1193,2025-04-12 18:59:53.681800,2025-04-12 21:57:53.681800,Grinder A,384.78
1194,2025-04-12 18:59:53.314667,2025-04-12 21:33:53.314667,Grinder B,783.98
1195,2025-04-12 18:59:53.286471,2025-04-12 21:55:53.286471,Grinder B,327.71
1196,2025-04-12 18:59:53.628126,2025-04-12 21:46:53.628126,Grinder B,309.8
1197,2025-04-12 18:59:53.158701,2025-04-12 21:00:53.158701,Grinder B,463.95
1198,2025-04-12 18:59:53.514001,2025-04-12 20:42:53.514001,Grinder A,731.96
1199,2025-04-12 18:59:53.903264,2025-04-12 20:29:53.903264,Grinder A,567.01
1200,2025-04-12 18:59:53.089500,2025-04-12 20:36:53.089500,Grinder A,604.55
1201,2025-04-12 18:59:53.553944,2025-04-12 21:58:53.553944,Grinder B,368.9
1202,2025-04-12 18:59:53.636005,2025-04-12 19:44:53.636005,Grinder C,634.75
1203,2025-04-12 18:59:53.993334,2025-04-12 20:40:53.993334,Grinder B,369.62
1204,2025-04-12 18:59:53.650863,2025-04-12 20:08:53.650863,Grinder C,340.46
1205,2025-04-12 18:59:53.822543,2025-04-12 21:46:53.822543,Grinder C,515.04
1206,2025-04-12 18:59:53.980024,2025-04-12 20:56:53.980024,Grinder B,756.96
1207,2025-04-12 18:59:53.275978,2025-04-12 20:20:53.275978,Grinder B,675.2
1208,2025-04-12 18:59:53.352043,2025-04-12 21:04:53.352043,Grinder B,656.73
1209,2025-04-12 18:59:53.886215,2025-04-12 20:27:53.886215,Grinder C,701.25
1210,2025-04-12 18:59:53.603510,2025-04-12 19:54:53.603510,Grinder B,421.41
1211,2025-04-12 18:59:53.003173,2025-04-12 21:50:53.003173,Grinder C,672.6
1212,2025-04-12 18:59:53.594237,2025-04-12 21:43:53.594237,Grinder B,446.57
1213,2025-04-12 18:59:53.382921,2025-04-12 19:34:53.382921,Grinder C,542.24
1214,2025-04-12 18:59:53.324743,2025-04-12 19:57:53.324743,Grinder C,750.08
1215,2025-04-12 18:59:53.396787,2025-04-12 21:38:53.396787,Grinder B,444.93
1216,2025-04-12 18:59:53.608703,2025-04-12 20:13:53.608703,Grinder C,650.43
1217,2025-04-12 18:59:53.644587,2025-04-12 20:25:53.644587,Grinder B,753.97
1218,2025-04-12 18:59:53.756551,2025-04-12 21:24:53.756551,Grinder B,348.28
1219,2025-04-12 18:59:53.651567,2025-04-12 20:04:53.651567,Grinder B,461.8
1220,2025-04-12 18:59:53.604298,2025-04-12 20:55:53.604298,Grinder A,312.71
1221,2025-04-12 18:59:53.537046,2025-04-12 21:28:53.537046,Grinder A,414.9
1222,2025-04-12 18:59:53.672108,2025-04-12 20:54:53.672108,Grinder A,549.05
1223,2025-04-12 18:59:53.096166,2025-04-12 20:46:53.096166,Grinder A,743.47
1224,2025-04-12 18:59:53.524370,2025-04-12 19:58:53.524370,Grinder C,749.18
1225,2025-04-12 18:59:53.226915,2025-04-12 20:35:53.226915,Grinder C,607.25
1226,2025-04-12 18:59:53.672715,2025-04-12 19:58:53.672715,Grinder B,452.39
1227,2025-04-12 18:59:53.700828,2025-04-12 19:45:53.700828,Grinder C,301.39
1228,2025-04-12 18:59:53.491076,2025-04-12 21:11:53.491076,Grinder B,333.33
1229,2025-04-12 18:59:53.971190,2025-04-12 20:23:53.971190,Grinder A,454.91
1230,2025-04-12 18:59:53.419771,2025-04-12 19:40:53.419771,Grinder B,556.33
1231,2025-04-12 18:59:53.812067,2025-04-12 19:43:53.812067,Grinder C,423.03
1232,2025-04-12 18:59:53.883057,2025-04-12 21:45:53.883057,Grinder C,414.12
1233,2025-04-12 18:59:53.218410,2025-04-12 21:03:53.218410,Grinder B,793.88
1234,2025-04-12 18:59:53.374446,2025-04-12 21:37:53.374446,Grinder B,383.99
1235,2025-04-12 18:59:53.416966,2025-04-12 19:53:53.416966,Grinder B,685.22
1236,2025-04-12 18:59:53.093612,2025-04-12 20:53:53.093612,Grinder C,609.39
1237,2025-04-12 18:59:53.099136,2025-04-12 19:53:53.099136,Grinder C,358.08
1238,2025-04-12 18:59:53.906493,2025-04-12 20:47:53.906493,Grinder C,374.18
1239,2025-04-12 18:59:53.003445,2025-04-12 20:00:53.003445,Grinder C,539.94
1240,2025-04-12 18:59:53.766147,2025-04-12 19:50:53.766147,Grinder C,717.99
1241,2025-04-12 18:59:53.120101,2025-04-12 21:38:53.120101,Grinder C,583.08
1242,2025-04-12 18:59:53.481714,2025-04-12 19:31:53.481714,Grinder C,384.34
1243,2025-04-12 18:59:53.619260,2025-04-12 20:38:53.619260,Grinder B,765.56
1244,2025-04-12 18:59:53.825465,2025-04-12 21:24:53.825465,Grinder B,595.74
1245,2025-04-12 18:59:53.653093,2025-04-12 20:53:53.653093,Grinder B,342.33
1246,2025-04-12 18:59:53.461112,2025-04-12 21:21:53.461112,Grinder C,391.45
1247,2025-04-12 18:59:53.043865,2025-04-12 19:36:53.043865,Grinder A,324.6
1248,2025-04-12 18:59:53.601329,2025-04-12 20:04:53.601329,Grinder C,362.02
1249,2025-04-12 18:59:53.152845,2025-04-12 19:45:53.152845,Grinder B,553.13
1250,2025-04-12 18:59:53.752400,2025-04-12 19:40:53.752400,Grinder A,610.05
1251,2025-04-12 18:59:53.449037,2025-04-12 20:19:53.449037,Grinder C,614.13
1252,2025-04-12 18:59:53.518494,2025-04-12 21:33:53.518494,Grinder B,334.51
1253,2025-04-12 18:59:53.358428,2025-04-12 20:08:53.358428,Grinder B,680.31
1254,2025-04-12 18:59:53.836209,2025-04-12 20:21:53.836209,Grinder B,784.77
1255,2025-04-12 18:59:53.997376,2025-04-12 21:30:53.997376,Grinder C,313.22
1256,2025-04-12 18:59:53.346523,2025-04-12 21:20:53.346523,Grinder C,773.2
1257,2025-04-12 18:59:53.660257,2025-04-12 20:53:53.660257,Grinder C,326.94
1258,2025-04-12 18:59:53.909417,2025-04-12 21:18:53.909417,Grinder C,501.82
1259,2025-04-12 18:59:53.750184,2025-04-12 20:18:53.750184,Grinder B,356.31
1260,2025-04-12 18:59:53.154665,2025-04-12 20:17:53.154665,Grinder C,507.37
1261,2025-04-12 18:59:53.671095,2025-04-12 20:43:53.671095,Grinder B,648.14
1262,2025-04-12 18:59:53.351942,2025-04-12 21:58:53.351942,Grinder C,457.36
1263,2025-04-12 18:59:53.654221,2025-04-12 21:54:53.654221,Grinder C,596.65
1264,2025-04-12 18:59:53.204375,2025-04-12 19:56:53.204375,Grinder B,451.81
1265,2025-04-12 18:59:53.816912,2025-04-12 21:02:53.816912,Grinder B,797.05
1266,2025-04-12 18:59:53.922003,2025-04-12 21:49:53.922003,Grinder A,454.01
1267,2025-04-12 18:59:53.290264,2025-04-12 20:53:53.290264,Grinder B,328.2
1268,2025-04-12 18:59:53.134722,2025-04-12 19:57:53.134722,Grinder A,308.78
1269,2025-04-12 18:59:53.571821,2025-04-12 20:07:53.571821,Grinder C,664.05
1270,2025-04-12 18:59:53.826856,2025-04-12 19:58:53.826856,Grinder B,406.9
1271,2025-04-12 18:59:53.508610,2025-04-12 19:56:53.508610,Grinder B,485.61
1272,2025-04-12 18:59:53.504915,2025-04-12 21:24:53.504915,Grinder A,626.26
1273,2025-04-12 18:59:53.164227,2025-04-12 21:06:53.164227,Grinder B,796.99
1274,2025-04-12 18:59:53.725369,2025-04-12 20:51:53.725369,Grinder B,699.16
1275,2025-04-12 18:59:53.159889,2025-04-12 21:42:53.159889,Grinder A,303.97
1276,2025-04-12 18:59:53.115774,2025-04-12 21:15:53.115774,Grinder A,517.12
1277,2025-04-12 18:59:53.865245,2025-04-12 21:12:53.865245,Grinder B,348.97
1278,2025-04-12 18:59:53.117331,2025-04-12 21:02:53.117331,Grinder B,412.87
1279,2025-04-12 18:59:53.628972,2025-04-12 19:33:53.628972,Grinder C,424.15
1280,2025-04-12 18:59:53.313149,2025-04-12 19:52:53.313149,Grinder B,431.3
1281,2025-04-12 18:59:53.378687,2025-04-12 19:39:53.378687,Grinder C,421.81
1282,2025-04-12 18:59:53.132385,2025-04-12 20:16:53.132385,Grinder A,695.26
1283,2025-04-12 18:59:53.343460,2025-04-12 20:40:53.343460,Grinder C,462.96
1284,2025-04-12 18:59:53.089769,2025-04-12 20:38:53.089769,Grinder B,732.16
1285,2025-04-12 18:59:53.825749,2025-04-12 20:58:53.825749,Grinder A,685.89
1286,2025-04-12 18:59:53.409354,2025-04-12 20:03:53.409354,Grinder B,628.07
1287,2025-04-12 18:59:53.374242,2025-04-12 19:40:53.374242,Grinder A,520.04
1288,2025-04-12 18:59:53.263627,2025-04-12 21:39:53.263627,Grinder C,605.21
1289,2025-04-12 18:59:53.454481,2025-04-12 21:33:53.454481,Grinder A,704.72
1290,2025-04-12 18:59:53.845051,2025-04-12 20:08:53.845051,Grinder B,366.41
1291,2025-04-12 18:59:53.378233,2025-04-12 20:53:53.378233,Grinder A,752.18
1292,2025-04-12 18:59:53.030097,2025-04-12 19:52:53.030097,Grinder B,594.92
1293,2025-04-12 18:59:53.173454,2025-04-12 21:30:53.173454,Grinder C,375.55
1294,2025-04-12 18:59:53.194083,2025-04-12 19:58:53.194083,Grinder A,688.42
1295,2025-04-12 18:59:53.033022,2025-04-12 20:03:53.033022,Grinder C,348.89
1296,2025-04-12 18:59:53.170308,2025-04-12 19:48:53.170308,Grinder A,449.54
1297,2025-04-12 18:59:53.181113,2025-04-12 21:05:53.181113,Grinder A,559.36
1298,2025-04-12 18:59:53.277363,2025-04-12 21:26:53.277363,Grinder A,673.72
1299,2025-04-12 18:59:53.548859,2025-04-12 19:35:53.548859,Grinder C,750.83
1300,2025-04-12 18:59:53.590901,2025-04-12 21:41:53.590901,Grinder B,334.29
1301,2025-04-12 18:59:53.746881,2025-04-12 21:56:53.746881,Grinder C,323.13
1302,2025-04-12 18:59:53.838144,2025-04-12 20:21:53.838144,Grinder A,484.41
1303,2025-04-12 18:59:53.880864,2025-04-12 19:42:53.880864,Grinder C,774.94
1304,2025-04-12 18:59:53.345503,2025-04-12 20:08:53.345503,Grinder B,433.51
1305,2025-04-12 18:59:53.862177,2025-04-12 21:13:53.862177,Grinder C,432.03
1306,2025-04-12 18:59:53.731653,2025-04-12 20:16:53.731653,Grinder B,337.38
1307,2025-04-12 18:59:53.197490,2025-04-12 21:45:53.197490,Grinder A,353.53
1308,2025-04-12 18:59:53.055690,2025-04-12 19:58:53.055690,Grinder B,520.39
1309,2025-04-12 18:59:53.724454,2025-04-12 19:37:53.724454,Grinder A,327.22
1310,2025-04-12 18:59:53.349398,2025-04-12 19:34:53.349398,Grinder C,712.67
1311,2025-04-12 18:59:53.431184,2025-04-12 21:49:53.431184,Grinder B,706.48
1312,2025-04-12 18:59:53.736344,2025-04-12 21:53:53.736344,Grinder B,515.12
1313,2025-04-12 18:59:53.733213,2025-04-12 20:40:53.733213,Grinder C,574.7
1314,2025-04-12 18:59:53.994699,2025-04-12 19:37:53.994699,Grinder A,568.72
1315,2025-04-12 18:59:53.981066,2025-04-12 21:46:53.981066,Grinder C,310.68
