PackagingID,P_DatumTijdStart,P_DatumTijdEind,P_Machine,AantalStuksInDoos,Capaciteit
969,2025-04-12 18:59:53.331522,2025-04-12 21:59:53.331522,Packer C,20,766.96
970,2025-04-12 18:59:53.286812,2025-04-12 20:33:53.286812,Packer C,10,569.07
971,2025-04-12 18:59:53.965088,2025-04-12 20:11:53.965088,Packer A,10,316.85
972,2025-04-12 18:59:53.694611,2025-04-12 21:57:53.694611,Packer B,20,466.08
973,2025-04-12 18:59:53.097037,2025-04-12 20:53:53.097037,Packer C,10,713.97
974,2025-04-12 18:59:53.039644,2025-04-12 19:59:53.039644,Packer C,20,590.12
975,2025-04-12 18:59:53.618748,2025-04-12 20:03:53.618748,Packer B,12,758.7
976,2025-04-12 18:59:53.866486,2025-04-12 20:11:53.866486,Packer B,10,703.84
977,2025-04-12 18:59:53.170424,2025-04-12 21:57:53.170424,Packer B,12,343.53
978,2025-04-12 18:59:53.406066,2025-04-12 21:25:53.406066,Packer B,12,586.6
979,2025-04-12 18:59:53.365205,2025-04-12 20:17:53.365205,Packer C,10,774.97
980,2025-04-12 18:59:53.000980,2025-04-12 21:31:53.000980,Packer B,20,731.33
981,2025-04-12 18:59:53.144548,2025-04-12 20:08:53.144548,Packer B,12,605.84
982,2025-04-12 18:59:53.072054,2025-04-12 20:13:53.072054,Packer A,10,622.54
983,2025-04-12 18:59:53.709103,2025-04-12 20:07:53.709103,Packer C,12,407.7
984,2025-04-12 18:59:53.211494,2025-04-12 21:53:53.211494,Packer B,10,312.63
985,2025-04-12 18:59:53.441496,2025-04-12 19:34:53.441496,Packer B,20,584.12
986,2025-04-12 18:59:53.836324,2025-04-12 20:13:53.836324,Packer C,10,783.16
987,2025-04-12 18:59:53.156681,2025-04-12 20:31:53.156681,Packer C,10,697.11
988,2025-04-12 18:59:53.999557,2025-04-12 20:01:53.999557,Packer C,10,384.72
989,2025-04-12 18:59:53.601667,2025-04-12 21:20:53.601667,Packer B,10,592.72
990,2025-04-12 18:59:53.131654,2025-04-12 20:28:53.131654,Packer C,12,309.44
991,2025-04-12 18:59:53.181928,2025-04-12 20:40:53.181928,Packer A,20,617.1
992,2025-04-12 18:59:53.341344,2025-04-12 19:36:53.341344,Packer A,10,706.57
993,2025-04-12 18:59:53.556460,2025-04-12 21:14:53.556460,Packer A,20,769.42
994,2025-04-12 18:59:53.460703,2025-04-12 21:08:53.460703,Packer C,10,609.81
995,2025-04-12 18:59:53.507260,2025-04-12 21:21:53.507260,Packer C,10,674.72
996,2025-04-12 18:59:53.653910,2025-04-12 19:47:53.653910,Packer C,10,672.1
997,2025-04-12 18:59:53.634923,2025-04-12 21:21:53.634923,Packer A,10,495.71
998,2025-04-12 18:59:53.082658,2025-04-12 21:47:53.082658,Packer A,12,418.11
999,2025-04-12 18:59:53.456277,2025-04-12 20:13:53.456277,Packer C,20,651.36
1000,2025-04-12 18:59:53.827323,2025-04-12 21:05:53.827323,Packer C,12,390.07
1001,2025-04-12 18:59:53.083920,2025-04-12 21:48:53.083920,Packer C,10,371.23
1002,2025-04-12 18:59:53.163803,2025-04-12 21:36:53.163803,Packer A,12,737.51
1003,2025-04-12 18:59:53.699097,2025-04-12 21:26:53.699097,Packer C,12,599.34
1004,2025-04-12 18:59:53.190739,2025-04-12 20:09:53.190739,Packer C,12,609.64
1005,2025-04-12 18:59:53.655720,2025-04-12 20:40:53.655720,Packer B,12,344.47
1006,2025-04-12 18:59:53.355584,2025-04-12 21:26:53.355584,Packer A,20,482.17
1007,2025-04-12 18:59:53.801770,2025-04-12 19:38:53.801770,Packer A,12,396.65
1008,2025-04-12 18:59:53.653292,2025-04-12 19:47:53.653292,Packer A,20,579.22
1009,2025-04-12 18:59:53.590584,2025-04-12 20:49:53.590584,Packer B,12,481.03
1010,2025-04-12 18:59:53.527716,2025-04-12 20:17:53.527716,Packer C,10,702.73
1011,2025-04-12 18:59:53.795838,2025-04-12 20:03:53.795838,Packer A,20,450.86
1012,2025-04-12 18:59:53.524543,2025-04-12 21:36:53.524543,Packer A,12,795.92
1013,2025-04-12 18:59:53.088274,2025-04-12 21:58:53.088274,Packer B,10,590.29
1014,2025-04-12 18:59:53.119626,2025-04-12 20:38:53.119626,Packer B,20,666.39
1015,2025-04-12 18:59:53.619599,2025-04-12 21:04:53.619599,Packer A,10,697.7
1016,2025-04-12 18:59:53.877285,2025-04-12 19:55:53.877285,Packer B,10,408.92
1017,2025-04-12 18:59:53.792531,2025-04-12 20:46:53.792531,Packer C,10,477.17
1018,2025-04-12 18:59:53.100140,2025-04-12 20:09:53.100140,Packer C,10,311.05
1019,2025-04-12 18:59:53.183788,2025-04-12 21:38:53.183788,Packer C,20,361.06
1020,2025-04-12 18:59:53.731370,2025-04-12 20:13:53.731370,Packer C,10,358.29
1021,2025-04-12 18:59:53.357346,2025-04-12 21:43:53.357346,Packer A,10,727.21
1022,2025-04-12 18:59:53.750114,2025-04-12 20:56:53.750114,Packer A,20,638.9
1023,2025-04-12 18:59:53.828682,2025-04-12 21:03:53.828682,Packer C,20,383.73
1024,2025-04-12 18:59:53.473238,2025-04-12 21:57:53.473238,Packer A,12,354.98
1025,2025-04-12 18:59:53.542366,2025-04-12 20:55:53.542366,Packer C,20,354.01
1026,2025-04-12 18:59:53.735430,2025-04-12 21:19:53.735430,Packer B,20,453.91
1027,2025-04-12 18:59:53.696585,2025-04-12 21:39:53.696585,Packer A,20,314.4
1028,2025-04-12 18:59:53.198920,2025-04-12 19:37:53.198920,Packer A,12,526.96
1029,2025-04-12 18:59:53.034514,2025-04-12 21:02:53.034514,Packer C,10,337.44
1030,2025-04-12 18:59:53.118530,2025-04-12 20:20:53.118530,Packer A,12,690.12
1031,2025-04-12 18:59:53.311161,2025-04-12 20:25:53.311161,Packer B,10,349.52
1032,2025-04-12 18:59:53.261580,2025-04-12 21:37:53.261580,Packer A,20,744.8
1033,2025-04-12 18:59:53.482528,2025-04-12 21:13:53.482528,Packer A,10,540.35
1034,2025-04-12 18:59:53.707835,2025-04-12 21:22:53.707835,Packer A,12,444.05
1035,2025-04-12 18:59:53.854439,2025-04-12 21:30:53.854439,Packer A,20,521.16
1036,2025-04-12 18:59:53.446707,2025-04-12 21:14:53.446707,Packer C,10,428.33
1037,2025-04-12 18:59:53.418043,2025-04-12 19:59:53.418043,Packer A,20,714.95
1038,2025-04-12 18:59:53.099830,2025-04-12 20:58:53.099830,Packer B,12,725.92
1039,2025-04-12 18:59:53.367405,2025-04-12 21:06:53.367405,Packer A,20,350.74
1040,2025-04-12 18:59:53.784816,2025-04-12 20:16:53.784816,Packer A,12,377.76
1041,2025-04-12 18:59:53.646458,2025-04-12 21:16:53.646458,Packer C,10,538.96
1042,2025-04-12 18:59:53.370552,2025-04-12 19:33:53.370552,Packer C,20,632.39
1043,2025-04-12 18:59:53.736966,2025-04-12 20:13:53.736966,Packer A,10,699.26
1044,2025-04-12 18:59:53.079363,2025-04-12 20:08:53.079363,Packer C,20,571.28
1045,2025-04-12 18:59:53.432466,2025-04-12 20:05:53.432466,Packer B,10,306.6
1046,2025-04-12 18:59:53.342843,2025-04-12 19:37:53.342843,Packer B,10,424.41
1047,2025-04-12 18:59:53.958970,2025-04-12 20:47:53.958970,Packer C,12,486.82
1048,2025-04-12 18:59:53.523360,2025-04-12 21:56:53.523360,Packer B,12,490.6
1049,2025-04-12 18:59:53.048259,2025-04-12 20:47:53.048259,Packer A,20,490.7
1050,2025-04-12 18:59:53.778887,2025-04-12 19:30:53.778887,Packer A,10,626.51
1051,2025-04-12 18:59:53.890615,2025-04-12 19:49:53.890615,Packer C,10,392.69
1052,2025-04-12 18:59:53.557843,2025-04-12 20:43:53.557843,Packer A,12,591.19
1053,2025-04-12 18:59:53.298545,2025-04-12 21:24:53.298545,Packer B,20,509.3
1054,2025-04-12 18:59:53.435261,2025-04-12 21:20:53.435261,Packer B,20,595.07
1055,2025-04-12 18:59:53.034163,2025-04-12 21:04:53.034163,Packer B,20,700.56
1056,2025-04-12 18:59:53.321701,2025-04-12 20:16:53.321701,Packer C,10,591.26
1057,2025-04-12 18:59:53.255749,2025-04-12 20:32:53.255749,Packer B,12,535.01
1058,2025-04-12 18:59:53.151726,2025-04-12 21:57:53.151726,Packer A,10,569.27
1059,2025-04-12 18:59:53.874425,2025-04-12 21:22:53.874425,Packer A,20,453.71
1060,2025-04-12 18:59:53.274818,2025-04-12 21:13:53.274818,Packer A,20,377.26
1061,2025-04-12 18:59:53.870476,2025-04-12 21:34:53.870476,Packer B,20,591.69
1062,2025-04-12 18:59:53.045685,2025-04-12 19:53:53.045685,Packer A,20,695.2
1063,2025-04-12 18:59:53.239862,2025-04-12 20:21:53.239862,Packer C,12,332.11
1064,2025-04-12 18:59:53.717476,2025-04-12 21:45:53.717476,Packer B,20,436.63
1065,2025-04-12 18:59:53.982490,2025-04-12 20:22:53.982490,Packer C,20,744.37
1066,2025-04-12 18:59:53.726161,2025-04-12 21:36:53.726161,Packer C,20,428.41
1067,2025-04-12 18:59:53.246693,2025-04-12 19:37:53.246693,Packer B,20,457.47
1068,2025-04-12 18:59:53.602697,2025-04-12 21:19:53.602697,Packer C,10,604.77
1069,2025-04-12 18:59:53.114004,2025-04-12 21:28:53.114004,Packer B,12,541.55
1070,2025-04-12 18:59:53.594831,2025-04-12 19:51:53.594831,Packer B,12,759.15
1071,2025-04-12 18:59:53.343134,2025-04-12 20:26:53.343134,Packer A,10,404.88
1072,2025-04-12 18:59:53.797795,2025-04-12 19:34:53.797795,Packer B,20,710.11
1073,2025-04-12 18:59:53.747076,2025-04-12 20:52:53.747076,Packer C,12,515.48
1074,2025-04-12 18:59:53.148159,2025-04-12 21:29:53.148159,Packer C,12,398.02
1075,2025-04-12 18:59:53.657839,2025-04-12 21:41:53.657839,Packer B,12,528.31
1076,2025-04-12 18:59:53.901832,2025-04-12 21:40:53.901832,Packer A,10,409.13
1077,2025-04-12 18:59:53.614722,2025-04-12 20:45:53.614722,Packer B,10,774.64
1078,2025-04-12 18:59:53.841212,2025-04-12 20:43:53.841212,Packer A,20,380.31
1079,2025-04-12 18:59:53.896273,2025-04-12 19:59:53.896273,Packer B,10,349.34
1080,2025-04-12 18:59:53.462151,2025-04-12 20:56:53.462151,Packer B,20,741.79
1081,2025-04-12 18:59:53.739458,2025-04-12 21:09:53.739458,Packer B,12,722.0
1082,2025-04-12 18:59:53.846768,2025-04-12 21:41:53.846768,Packer A,20,600.18
1083,2025-04-12 18:59:53.074190,2025-04-12 20:04:53.074190,Packer C,20,552.72
1084,2025-04-12 18:59:53.878343,2025-04-12 20:30:53.878343,Packer C,12,353.62
1085,2025-04-12 18:59:53.186404,2025-04-12 21:41:53.186404,Packer A,20,349.48
1086,2025-04-12 18:59:53.095906,2025-04-12 20:38:53.095906,Packer A,20,778.49
1087,2025-04-12 18:59:53.923444,2025-04-12 21:58:53.923444,Packer A,20,442.66
1088,2025-04-12 18:59:53.300683,2025-04-12 20:37:53.300683,Packer A,10,352.72
1089,2025-04-12 18:59:53.106789,2025-04-12 19:56:53.106789,Packer C,10,721.32
1090,2025-04-12 18:59:53.655583,2025-04-12 21:50:53.655583,Packer B,20,393.24
1091,2025-04-12 18:59:53.133792,2025-04-12 19:31:53.133792,Packer C,12,474.01
1092,2025-04-12 18:59:53.098667,2025-04-12 21:18:53.098667,Packer B,12,439.96
1093,2025-04-12 18:59:53.705622,2025-04-12 21:11:53.705622,Packer B,20,691.93
1094,2025-04-12 18:59:53.061509,2025-04-12 21:49:53.061509,Packer A,12,760.14
1095,2025-04-12 18:59:53.700955,2025-04-12 19:37:53.700955,Packer A,10,382.74
1096,2025-04-12 18:59:53.034064,2025-04-12 19:40:53.034064,Packer B,10,563.49
1097,2025-04-12 18:59:53.693467,2025-04-12 21:19:53.693467,Packer A,12,751.37
1098,2025-04-12 18:59:53.694691,2025-04-12 21:09:53.694691,Packer B,20,574.98
1099,2025-04-12 18:59:53.998211,2025-04-12 19:53:53.998211,Packer C,20,384.54
1100,2025-04-12 18:59:53.682106,2025-04-12 21:31:53.682106,Packer C,20,565.72
1101,2025-04-12 18:59:53.088925,2025-04-12 19:48:53.088925,Packer B,10,378.33
1102,2025-04-12 18:59:53.455741,2025-04-12 21:57:53.455741,Packer B,10,535.9
1103,2025-04-12 18:59:53.543121,2025-04-12 19:36:53.543121,Packer B,10,380.22
1104,2025-04-12 18:59:53.593641,2025-04-12 21:57:53.593641,Packer C,20,443.13
1105,2025-04-12 18:59:53.817274,2025-04-12 21:20:53.817274,Packer A,12,375.81
1106,2025-04-12 18:59:53.716219,2025-04-12 19:59:53.716219,Packer C,20,640.16
1107,2025-04-12 18:59:53.165637,2025-04-12 21:37:53.165637,Packer A,20,413.22
1108,2025-04-12 18:59:53.733523,2025-04-12 21:08:53.733523,Packer A,12,628.71
1109,2025-04-12 18:59:53.434380,2025-04-12 20:38:53.434380,Packer C,10,477.79
1110,2025-04-12 18:59:53.521808,2025-04-12 21:59:53.521808,Packer A,20,361.15
1111,2025-04-12 18:59:53.846370,2025-04-12 20:39:53.846370,Packer C,20,763.03
1112,2025-04-12 18:59:53.664737,2025-04-12 20:38:53.664737,Packer C,10,435.75
1113,2025-04-12 18:59:53.262874,2025-04-12 21:40:53.262874,Packer A,12,350.41
1114,2025-04-12 18:59:53.372633,2025-04-12 20:21:53.372633,Packer A,12,602.71
1115,2025-04-12 18:59:53.540792,2025-04-12 19:30:53.540792,Packer A,20,683.0
1116,2025-04-12 18:59:53.112016,2025-04-12 19:57:53.112016,Packer C,10,798.4
1117,2025-04-12 18:59:53.373509,2025-04-12 19:59:53.373509,Packer B,20,735.98
1118,2025-04-12 18:59:53.650749,2025-04-12 21:19:53.650749,Packer A,20,762.4
1119,2025-04-12 18:59:53.508340,2025-04-12 21:35:53.508340,Packer C,12,403.25
1120,2025-04-12 18:59:53.497942,2025-04-12 20:20:53.497942,Packer B,10,696.84
1121,2025-04-12 18:59:53.327154,2025-04-12 21:47:53.327154,Packer C,20,318.9
1122,2025-04-12 18:59:53.371194,2025-04-12 21:52:53.371194,Packer C,12,592.53
1123,2025-04-12 18:59:53.438017,2025-04-12 21:50:53.438017,Packer A,12,763.62
1124,2025-04-12 18:59:53.097793,2025-04-12 20:24:53.097793,Packer C,10,653.87
1125,2025-04-12 18:59:53.889108,2025-04-12 20:23:53.889108,Packer A,20,353.4
1126,2025-04-12 18:59:53.345854,2025-04-12 21:11:53.345854,Packer B,12,608.15
1127,2025-04-12 18:59:53.780212,2025-04-12 19:39:53.780212,Packer C,20,306.02
1128,2025-04-12 18:59:53.451789,2025-04-12 19:54:53.451789,Packer B,20,539.81
1129,2025-04-12 18:59:53.594126,2025-04-12 21:31:53.594126,Packer C,20,659.44
1130,2025-04-12 18:59:53.753393,2025-04-12 19:49:53.753393,Packer C,10,574.04
1131,2025-04-12 18:59:53.372692,2025-04-12 21:26:53.372692,Packer A,10,560.8
1132,2025-04-12 18:59:53.244312,2025-04-12 20:04:53.244312,Packer A,10,753.47
1133,2025-04-12 18:59:53.036172,2025-04-12 20:18:53.036172,Packer C,20,741.59
1134,2025-04-12 18:59:53.181969,2025-04-12 21:30:53.181969,Packer B,10,614.88
1135,2025-04-12 18:59:53.227652,2025-04-12 20:12:53.227652,Packer B,20,790.53
1136,2025-04-12 18:59:53.621142,2025-04-12 20:11:53.621142,Packer B,10,458.73
1137,2025-04-12 18:59:53.862747,2025-04-12 21:55:53.862747,Packer C,20,642.96
1138,2025-04-12 18:59:53.974322,2025-04-12 21:34:53.974322,Packer C,20,338.36
1139,2025-04-12 18:59:53.329165,2025-04-12 21:20:53.329165,Packer B,12,397.64
1140,2025-04-12 18:59:53.405908,2025-04-12 19:30:53.405908,Packer A,20,388.41
1141,2025-04-12 18:59:53.486911,2025-04-12 20:59:53.486911,Packer B,10,740.42
1142,2025-04-12 18:59:53.835998,2025-04-12 20:59:53.835998,Packer C,20,564.5
1143,2025-04-12 18:59:53.305656,2025-04-12 21:26:53.305656,Packer B,10,690.07
1144,2025-04-12 18:59:53.702575,2025-04-12 19:54:53.702575,Packer B,10,706.29
1145,2025-04-12 18:59:53.922558,2025-04-12 19:36:53.922558,Packer B,10,397.38
1146,2025-04-12 18:59:53.685484,2025-04-12 20:29:53.685484,Packer C,12,630.98
1147,2025-04-12 18:59:53.515430,2025-04-12 19:39:53.515430,Packer C,12,589.28
1148,2025-04-12 18:59:53.797529,2025-04-12 20:34:53.797529,Packer C,10,531.04
1149,2025-04-12 18:59:53.948096,2025-04-12 20:37:53.948096,Packer A,12,372.49
1150,2025-04-12 18:59:53.376528,2025-04-12 20:57:53.376528,Packer C,10,437.28
1151,2025-04-12 18:59:53.550147,2025-04-12 21:56:53.550147,Packer A,10,744.26
1152,2025-04-12 18:59:53.731049,2025-04-12 21:00:53.731049,Packer A,12,310.44
1153,2025-04-12 18:59:53.808381,2025-04-12 21:13:53.808381,Packer A,12,307.87
1154,2025-04-12 18:59:53.096053,2025-04-12 21:26:53.096053,Packer C,20,402.97
1155,2025-04-12 18:59:53.021496,2025-04-12 19:42:53.021496,Packer C,20,315.0
1156,2025-04-12 18:59:53.590768,2025-04-12 19:59:53.590768,Packer C,10,468.59
1157,2025-04-12 18:59:53.199440,2025-04-12 21:31:53.199440,Packer C,10,480.51
1158,2025-04-12 18:59:53.631144,2025-04-12 20:52:53.631144,Packer C,20,669.49
1159,2025-04-12 18:59:53.467894,2025-04-12 21:51:53.467894,Packer B,12,567.42
1160,2025-04-12 18:59:53.597695,2025-04-12 21:46:53.597695,Packer C,20,457.36
1161,2025-04-12 18:59:53.051978,2025-04-12 21:39:53.051978,Packer B,12,720.34
1162,2025-04-12 18:59:53.811250,2025-04-12 21:26:53.811250,Packer B,12,457.88
1163,2025-04-12 18:59:53.525656,2025-04-12 21:21:53.525656,Packer B,20,365.29
1164,2025-04-12 18:59:53.437931,2025-04-12 20:00:53.437931,Packer C,12,375.78
1165,2025-04-12 18:59:53.173675,2025-04-12 19:47:53.173675,Packer B,20,464.7
1166,2025-04-12 18:59:53.150069,2025-04-12 19:52:53.150069,Packer C,10,731.95
1167,2025-04-12 18:59:53.279936,2025-04-12 21:39:53.279936,Packer A,12,440.41
1168,2025-04-12 18:59:53.914505,2025-04-12 21:21:53.914505,Packer A,20,404.17
1169,2025-04-12 18:59:53.438917,2025-04-12 19:32:53.438917,Packer A,12,584.37
1170,2025-04-12 18:59:53.292051,2025-04-12 20:44:53.292051,Packer A,20,341.86
1171,2025-04-12 18:59:53.691182,2025-04-12 20:50:53.691182,Packer B,20,750.89
1172,2025-04-12 18:59:53.489889,2025-04-12 20:32:53.489889,Packer C,10,656.49
1173,2025-04-12 18:59:53.183115,2025-04-12 20:12:53.183115,Packer A,20,683.44
1174,2025-04-12 18:59:53.730293,2025-04-12 21:06:53.730293,Packer C,10,509.8
1175,2025-04-12 18:59:53.093118,2025-04-12 21:28:53.093118,Packer A,10,495.63
1176,2025-04-12 18:59:53.315283,2025-04-12 20:16:53.315283,Packer A,10,628.02
1177,2025-04-12 18:59:53.969667,2025-04-12 20:33:53.969667,Packer B,10,736.69
1178,2025-04-12 18:59:53.725115,2025-04-12 19:53:53.725115,Packer B,10,508.6
1179,2025-04-12 18:59:53.993471,2025-04-12 20:45:53.993471,Packer C,10,350.37
1180,2025-04-12 18:59:53.650585,2025-04-12 21:21:53.650585,Packer C,10,577.87
1181,2025-04-12 18:59:53.104527,2025-04-12 21:41:53.104527,Packer A,12,657.98
1182,2025-04-12 18:59:53.934180,2025-04-12 21:12:53.934180,Packer C,10,342.05
1183,2025-04-12 18:59:53.141596,2025-04-12 19:53:53.141596,Packer B,20,574.32
1184,2025-04-12 18:59:53.155789,2025-04-12 20:10:53.155789,Packer C,20,406.11
1185,2025-04-12 18:59:53.145556,2025-04-12 19:55:53.145556,Packer A,20,766.0
1186,2025-04-12 18:59:53.449790,2025-04-12 20:53:53.449790,Packer A,10,652.37
1187,2025-04-12 18:59:53.065978,2025-04-12 21:18:53.065978,Packer C,20,383.72
1188,2025-04-12 18:59:53.297258,2025-04-12 21:15:53.297258,Packer A,12,347.11
1189,2025-04-12 18:59:53.635803,2025-04-12 20:34:53.635803,Packer A,20,782.88
1190,2025-04-12 18:59:53.352852,2025-04-12 20:07:53.352852,Packer A,10,538.91
1191,2025-04-12 18:59:53.930789,2025-04-12 21:46:53.930789,Packer C,20,592.24
1192,2025-04-12 18:59:53.726739,2025-04-12 21:03:53.726739,Packer A,20,690.86
1193,2025-04-12 18:59:53.910197,2025-04-12 19:58:53.910197,Packer C,12,682.64
1194,2025-04-12 18:59:53.184126,2025-04-12 19:50:53.184126,Packer A,20,733.01
1195,2025-04-12 18:59:53.241757,2025-04-12 19:39:53.241757,Packer B,12,397.98
1196,2025-04-12 18:59:53.325712,2025-04-12 20:53:53.325712,Packer C,12,497.65
1197,2025-04-12 18:59:53.834667,2025-04-12 21:57:53.834667,Packer B,12,424.27
1198,2025-04-12 18:59:53.535390,2025-04-12 21:12:53.535390,Packer C,10,779.06
1199,2025-04-12 18:59:53.646349,2025-04-12 19:56:53.646349,Packer B,20,739.35
1200,2025-04-12 18:59:53.339498,2025-04-12 19:40:53.339498,Packer C,10,636.36
1201,2025-04-12 18:59:53.674861,2025-04-12 19:34:53.674861,Packer B,10,368.79
1202,2025-04-12 18:59:53.444880,2025-04-12 20:56:53.444880,Packer A,20,400.55
1203,2025-04-12 18:59:53.040384,2025-04-12 21:02:53.040384,Packer B,10,526.3
1204,2025-04-12 18:59:53.225890,2025-04-12 19:59:53.225890,Packer C,20,675.49
1205,2025-04-12 18:59:53.305262,2025-04-12 20:24:53.305262,Packer B,12,748.79
1206,2025-04-12 18:59:53.160717,2025-04-12 21:49:53.160717,Packer A,20,532.84
1207,2025-04-12 18:59:53.945637,2025-04-12 20:03:53.945637,Packer C,20,370.14
1208,2025-04-12 18:59:53.955079,2025-04-12 19:37:53.955079,Packer A,10,722.61
1209,2025-04-12 18:59:53.291585,2025-04-12 20:35:53.291585,Packer A,12,405.95
1210,2025-04-12 18:59:53.007611,2025-04-12 19:51:53.007611,Packer B,12,721.77
1211,2025-04-12 18:59:53.349520,2025-04-12 21:01:53.349520,Packer A,20,634.66
1212,2025-04-12 18:59:53.813533,2025-04-12 21:15:53.813533,Packer A,10,450.41
1213,2025-04-12 18:59:53.689882,2025-04-12 21:33:53.689882,Packer A,12,450.02
1214,2025-04-12 18:59:53.268228,2025-04-12 20:58:53.268228,Packer A,20,435.49
1215,2025-04-12 18:59:53.278065,2025-04-12 20:19:53.278065,Packer C,10,557.07
1216,2025-04-12 18:59:53.984006,2025-04-12 21:32:53.984006,Packer A,10,460.2
1217,2025-04-12 18:59:53.354420,2025-04-12 21:03:53.354420,Packer C,20,303.88
1218,2025-04-12 18:59:53.154331,2025-04-12 21:42:53.154331,Packer B,20,631.72
1219,2025-04-12 18:59:53.148554,2025-04-12 21:39:53.148554,Packer C,20,662.05
1220,2025-04-12 18:59:53.316558,2025-04-12 21:40:53.316558,Packer C,20,303.27
1221,2025-04-12 18:59:53.559540,2025-04-12 19:40:53.559540,Packer B,20,621.38
1222,2025-04-12 18:59:53.602175,2025-04-12 21:08:53.602175,Packer A,10,433.15
1223,2025-04-12 18:59:53.413218,2025-04-12 20:09:53.413218,Packer C,10,649.38
1224,2025-04-12 18:59:53.425934,2025-04-12 19:59:53.425934,Packer A,20,381.73
1225,2025-04-12 18:59:53.673214,2025-04-12 19:43:53.673214,Packer B,10,570.01
1226,2025-04-12 18:59:53.704465,2025-04-12 21:14:53.704465,Packer B,20,736.03
1227,2025-04-12 18:59:53.750227,2025-04-12 20:35:53.750227,Packer C,10,523.94
1228,2025-04-12 18:59:53.959206,2025-04-12 21:24:53.959206,Packer A,20,721.56
1229,2025-04-12 18:59:53.409719,2025-04-12 21:55:53.409719,Packer B,20,749.8
1230,2025-04-12 18:59:53.074875,2025-04-12 20:05:53.074875,Packer A,20,788.27
1231,2025-04-12 18:59:53.343356,2025-04-12 20:19:53.343356,Packer A,10,634.12
1232,2025-04-12 18:59:53.886861,2025-04-12 21:41:53.886861,Packer B,12,473.05
1233,2025-04-12 18:59:53.221378,2025-04-12 21:01:53.221378,Packer B,20,364.42
1234,2025-04-12 18:59:53.659260,2025-04-12 19:54:53.659260,Packer A,12,737.17
1235,2025-04-12 18:59:53.211834,2025-04-12 20:55:53.211834,Packer C,20,734.71
1236,2025-04-12 18:59:53.407722,2025-04-12 19:40:53.407722,Packer A,12,432.52
1237,2025-04-12 18:59:53.175710,2025-04-12 21:55:53.175710,Packer B,20,368.67
1238,2025-04-12 18:59:53.791414,2025-04-12 21:25:53.791414,Packer A,10,737.01
1239,2025-04-12 18:59:53.572092,2025-04-12 19:57:53.572092,Packer C,12,600.13
1240,2025-04-12 18:59:53.258499,2025-04-12 21:31:53.258499,Packer C,10,601.02
1241,2025-04-12 18:59:53.746230,2025-04-12 19:44:53.746230,Packer C,12,673.56
1242,2025-04-12 18:59:53.862444,2025-04-12 20:46:53.862444,Packer B,12,370.68
