FillingID,F_DatumTijdStart,F_DatumTijdEind,F_Machine,Capaciteit
1137,2025-04-12 18:59:53.201098,2025-04-12 20:12:53.201098,Filler A,567.42
1138,2025-04-12 18:59:53.325825,2025-04-12 21:27:53.325825,Filler A,570.8
1139,2025-04-12 18:59:53.613228,2025-04-12 21:04:53.613228,Filler A,680.5
1140,2025-04-12 18:59:53.654592,2025-04-12 19:49:53.654592,Filler A,796.62
1141,2025-04-12 18:59:53.060387,2025-04-12 20:02:53.060387,Filler A,345.53
1142,2025-04-12 18:59:53.837289,2025-04-12 21:08:53.837289,Filler B,642.51
1143,2025-04-12 18:59:53.989805,2025-04-12 20:00:53.989805,Filler B,552.35
1144,2025-04-12 18:59:53.029994,2025-04-12 20:38:53.029994,Filler B,550.82
1145,2025-04-12 18:59:53.436663,2025-04-12 21:46:53.436663,Filler C,380.38
1146,2025-04-12 18:59:53.428411,2025-04-12 21:02:53.428411,Filler C,624.88
1147,2025-04-12 18:59:53.364549,2025-04-12 21:06:53.364549,Filler C,767.84
1148,2025-04-12 18:59:53.824830,2025-04-12 19:38:53.824830,Filler A,572.99
1149,2025-04-12 18:59:53.633125,2025-04-12 19:33:53.633125,Filler C,417.69
1150,2025-04-12 18:59:53.783111,2025-04-12 21:47:53.783111,Filler A,397.27
1151,2025-04-12 18:59:53.032816,2025-04-12 19:55:53.032816,Filler A,452.27
1152,2025-04-12 18:59:53.580382,2025-04-12 19:54:53.580382,Filler A,439.92
1153,2025-04-12 18:59:53.132008,2025-04-12 21:09:53.132008,Filler A,621.59
1154,2025-04-12 18:59:53.461292,2025-04-12 19:34:53.461292,Filler C,457.65
1155,2025-04-12 18:59:53.775532,2025-04-12 21:29:53.775532,Filler A,417.27
1156,2025-04-12 18:59:53.779552,2025-04-12 21:24:53.779552,Filler B,471.09
1157,2025-04-12 18:59:53.400500,2025-04-12 19:38:53.400500,Filler B,530.07
1158,2025-04-12 18:59:53.447559,2025-04-12 21:26:53.447559,Filler A,557.92
1159,2025-04-12 18:59:53.101164,2025-04-12 21:28:53.101164,Filler A,748.27
1160,2025-04-12 18:59:53.574223,2025-04-12 21:46:53.574223,Filler B,666.17
1161,2025-04-12 18:59:53.196715,2025-04-12 20:27:53.196715,Filler B,566.32
1162,2025-04-12 18:59:53.360349,2025-04-12 20:51:53.360349,Filler B,373.79
1163,2025-04-12 18:59:53.098227,2025-04-12 19:50:53.098227,Filler C,688.13
1164,2025-04-12 18:59:53.169899,2025-04-12 20:00:53.169899,Filler A,728.77
1165,2025-04-12 18:59:53.939368,2025-04-12 21:19:53.939368,Filler B,748.13
1166,2025-04-12 18:59:53.931952,2025-04-12 19:48:53.931952,Filler B,322.45
1167,2025-04-12 18:59:53.939217,2025-04-12 20:56:53.939217,Filler C,681.78
1168,2025-04-12 18:59:53.834683,2025-04-12 21:32:53.834683,Filler C,716.3
1169,2025-04-12 18:59:53.336522,2025-04-12 20:43:53.336522,Filler A,320.89
1170,2025-04-12 18:59:53.359038,2025-04-12 20:59:53.359038,Filler A,354.44
1171,2025-04-12 18:59:53.379014,2025-04-12 21:11:53.379014,Filler C,348.09
1172,2025-04-12 18:59:53.904091,2025-04-12 20:37:53.904091,Filler A,760.68
1173,2025-04-12 18:59:53.223854,2025-04-12 20:00:53.223854,Filler C,635.45
1174,2025-04-12 18:59:53.918845,2025-04-12 19:36:53.918845,Filler C,612.33
1175,2025-04-12 18:59:53.768531,2025-04-12 21:00:53.768531,Filler B,451.51
1176,2025-04-12 18:59:53.993239,2025-04-12 20:54:53.993239,Filler C,337.99
1177,2025-04-12 18:59:53.735772,2025-04-12 19:53:53.735772,Filler A,774.37
1178,2025-04-12 18:59:53.308277,2025-04-12 19:41:53.308277,Filler B,385.86
1179,2025-04-12 18:59:53.874254,2025-04-12 21:44:53.874254,Filler C,567.67
1180,2025-04-12 18:59:53.895254,2025-04-12 20:14:53.895254,Filler A,762.45
1181,2025-04-12 18:59:53.624621,2025-04-12 19:54:53.624621,Filler B,749.18
1182,2025-04-12 18:59:53.973716,2025-04-12 21:35:53.973716,Filler B,462.41
1183,2025-04-12 18:59:53.717651,2025-04-12 21:57:53.717651,Filler A,567.36
1184,2025-04-12 18:59:53.873911,2025-04-12 19:54:53.873911,Filler A,466.83
1185,2025-04-12 18:59:53.684690,2025-04-12 20:03:53.684690,Filler B,365.8
1186,2025-04-12 18:59:53.994787,2025-04-12 21:47:53.994787,Filler B,601.06
1187,2025-04-12 18:59:53.704905,2025-04-12 20:39:53.704905,Filler A,339.25
1188,2025-04-12 18:59:53.148769,2025-04-12 20:51:53.148769,Filler A,618.43
1189,2025-04-12 18:59:53.952125,2025-04-12 20:32:53.952125,Filler C,709.6
1190,2025-04-12 18:59:53.339660,2025-04-12 20:14:53.339660,Filler C,755.71
1191,2025-04-12 18:59:53.090088,2025-04-12 20:02:53.090088,Filler C,556.02
1192,2025-04-12 18:59:53.551544,2025-04-12 20:03:53.551544,Filler C,601.09
1193,2025-04-12 18:59:53.285568,2025-04-12 21:39:53.285568,Filler C,543.07
1194,2025-04-12 18:59:53.771770,2025-04-12 21:35:53.771770,Filler A,605.31
1195,2025-04-12 18:59:53.856983,2025-04-12 20:36:53.856983,Filler C,798.61
1196,2025-04-12 18:59:53.074045,2025-04-12 20:54:53.074045,Filler C,390.87
1197,2025-04-12 18:59:53.124531,2025-04-12 21:53:53.124531,Filler A,535.96
1198,2025-04-12 18:59:53.585739,2025-04-12 21:38:53.585739,Filler C,633.78
1199,2025-04-12 18:59:53.549598,2025-04-12 21:59:53.549598,Filler A,532.83
1200,2025-04-12 18:59:53.057250,2025-04-12 20:29:53.057250,Filler C,472.85
1201,2025-04-12 18:59:53.680364,2025-04-12 20:27:53.680364,Filler B,426.06
1202,2025-04-12 18:59:53.558329,2025-04-12 21:49:53.558329,Filler B,799.54
1203,2025-04-12 18:59:53.063891,2025-04-12 21:07:53.063891,Filler B,358.69
1204,2025-04-12 18:59:53.265146,2025-04-12 21:32:53.265146,Filler C,465.23
1205,2025-04-12 18:59:53.959479,2025-04-12 20:58:53.959479,Filler C,635.99
1206,2025-04-12 18:59:53.254424,2025-04-12 20:12:53.254424,Filler A,644.17
1207,2025-04-12 18:59:53.717787,2025-04-12 20:06:53.717787,Filler C,565.17
1208,2025-04-12 18:59:53.445839,2025-04-12 21:57:53.445839,Filler A,655.31
1209,2025-04-12 18:59:53.074311,2025-04-12 21:09:53.074311,Filler C,410.93
1210,2025-04-12 18:59:53.029213,2025-04-12 21:26:53.029213,Filler C,616.27
1211,2025-04-12 18:59:53.714718,2025-04-12 19:56:53.714718,Filler B,369.7
1212,2025-04-12 18:59:53.130040,2025-04-12 20:29:53.130040,Filler B,553.57
1213,2025-04-12 18:59:53.537269,2025-04-12 20:06:53.537269,Filler A,694.21
1214,2025-04-12 18:59:53.306437,2025-04-12 20:08:53.306437,Filler B,586.88
1215,2025-04-12 18:59:53.162786,2025-04-12 19:45:53.162786,Filler A,554.15
1216,2025-04-12 18:59:53.506269,2025-04-12 21:40:53.506269,Filler C,462.93
1217,2025-04-12 18:59:53.860694,2025-04-12 19:57:53.860694,Filler A,734.93
1218,2025-04-12 18:59:53.686445,2025-04-12 20:04:53.686445,Filler A,537.28
1219,2025-04-12 18:59:53.275857,2025-04-12 21:45:53.275857,Filler C,356.05
1220,2025-04-12 18:59:53.005639,2025-04-12 21:02:53.005639,Filler C,412.99
1221,2025-04-12 18:59:53.867921,2025-04-12 21:05:53.867921,Filler B,782.95
1222,2025-04-12 18:59:53.560878,2025-04-12 21:30:53.560878,Filler C,593.78
1223,2025-04-12 18:59:53.191913,2025-04-12 21:00:53.191913,Filler A,313.52
1224,2025-04-12 18:59:53.690139,2025-04-12 19:48:53.690139,Filler C,505.69
1225,2025-04-12 18:59:53.657105,2025-04-12 20:17:53.657105,Filler A,534.81
1226,2025-04-12 18:59:53.386472,2025-04-12 21:41:53.386472,Filler C,608.5
1227,2025-04-12 18:59:53.292296,2025-04-12 19:29:53.292296,Filler A,782.4
1228,2025-04-12 18:59:53.345558,2025-04-12 21:34:53.345558,Filler B,313.79
1229,2025-04-12 18:59:53.909347,2025-04-12 19:59:53.909347,Filler B,548.88
1230,2025-04-12 18:59:53.966280,2025-04-12 19:56:53.966280,Filler B,639.22
1231,2025-04-12 18:59:53.198806,2025-04-12 21:06:53.198806,Filler A,666.47
1232,2025-04-12 18:59:53.442673,2025-04-12 20:59:53.442673,Filler A,422.67
1233,2025-04-12 18:59:53.074204,2025-04-12 20:24:53.074204,Filler B,753.84
1234,2025-04-12 18:59:53.622721,2025-04-12 20:34:53.622721,Filler B,330.26
1235,2025-04-12 18:59:53.457301,2025-04-12 20:44:53.457301,Filler A,458.27
1236,2025-04-12 18:59:53.963859,2025-04-12 19:30:53.963859,Filler C,443.4
1237,2025-04-12 18:59:53.350171,2025-04-12 20:41:53.350171,Filler B,576.7
1238,2025-04-12 18:59:53.438301,2025-04-12 19:48:53.438301,Filler C,570.61
1239,2025-04-12 18:59:53.597656,2025-04-12 19:31:53.597656,Filler C,536.81
1240,2025-04-12 18:59:53.258962,2025-04-12 20:08:53.258962,Filler B,368.56
1241,2025-04-12 18:59:53.516096,2025-04-12 21:25:53.516096,Filler B,588.69
1242,2025-04-12 18:59:53.422448,2025-04-12 21:48:53.422448,Filler C,788.75
1243,2025-04-12 18:59:53.476011,2025-04-12 19:37:53.476011,Filler A,381.69
1244,2025-04-12 18:59:53.589416,2025-04-12 20:43:53.589416,Filler A,686.11
1245,2025-04-12 18:59:53.005112,2025-04-12 19:52:53.005112,Filler A,424.03
1246,2025-04-12 18:59:53.206795,2025-04-12 21:37:53.206795,Filler B,620.83
1247,2025-04-12 18:59:53.398688,2025-04-12 20:12:53.398688,Filler A,562.02
1248,2025-04-12 18:59:53.682245,2025-04-12 21:58:53.682245,Filler B,331.06
1249,2025-04-12 18:59:53.872196,2025-04-12 20:16:53.872196,Filler A,567.01
1250,2025-04-12 18:59:53.021245,2025-04-12 21:18:53.021245,Filler B,461.25
1251,2025-04-12 18:59:53.619125,2025-04-12 21:37:53.619125,Filler C,624.55
1252,2025-04-12 18:59:53.388507,2025-04-12 20:48:53.388507,Filler B,381.2
1253,2025-04-12 18:59:53.015178,2025-04-12 21:08:53.015178,Filler A,545.2
1254,2025-04-12 18:59:53.131458,2025-04-12 20:09:53.131458,Filler C,418.85
1255,2025-04-12 18:59:53.156433,2025-04-12 20:09:53.156433,Filler A,325.39
1256,2025-04-12 18:59:53.667421,2025-04-12 21:07:53.667421,Filler C,402.31
1257,2025-04-12 18:59:53.363473,2025-04-12 21:23:53.363473,Filler B,593.72
1258,2025-04-12 18:59:53.616296,2025-04-12 19:37:53.616296,Filler B,605.75
1259,2025-04-12 18:59:53.049792,2025-04-12 20:17:53.049792,Filler A,603.8
1260,2025-04-12 18:59:53.747035,2025-04-12 21:27:53.747035,Filler C,770.43
1261,2025-04-12 18:59:53.678683,2025-04-12 21:30:53.678683,Filler C,676.74
1262,2025-04-12 18:59:53.313827,2025-04-12 20:00:53.313827,Filler A,398.57
1263,2025-04-12 18:59:53.638696,2025-04-12 21:28:53.638696,Filler A,662.45
1264,2025-04-12 18:59:53.461271,2025-04-12 19:43:53.461271,Filler B,652.41
1265,2025-04-12 18:59:53.986996,2025-04-12 20:42:53.986996,Filler B,616.81
1266,2025-04-12 18:59:53.272425,2025-04-12 19:55:53.272425,Filler B,332.29
1267,2025-04-12 18:59:53.114750,2025-04-12 20:00:53.114750,Filler A,505.27
1268,2025-04-12 18:59:53.174955,2025-04-12 20:02:53.174955,Filler A,534.15
1269,2025-04-12 18:59:53.410018,2025-04-12 21:18:53.410018,Filler A,426.6
1270,2025-04-12 18:59:53.957357,2025-04-12 20:23:53.957357,Filler A,628.73
1271,2025-04-12 18:59:53.718895,2025-04-12 20:39:53.718895,Filler C,328.35
1272,2025-04-12 18:59:53.721033,2025-04-12 19:51:53.721033,Filler B,652.87
1273,2025-04-12 18:59:53.371555,2025-04-12 20:40:53.371555,Filler A,327.84
1274,2025-04-12 18:59:53.530901,2025-04-12 20:42:53.530901,Filler A,632.85
1275,2025-04-12 18:59:53.264253,2025-04-12 20:00:53.264253,Filler A,387.48
1276,2025-04-12 18:59:53.802475,2025-04-12 21:56:53.802475,Filler B,345.99
1277,2025-04-12 18:59:53.878940,2025-04-12 21:24:53.878940,Filler A,496.4
1278,2025-04-12 18:59:53.495140,2025-04-12 20:36:53.495140,Filler C,752.43
1279,2025-04-12 18:59:53.163319,2025-04-12 21:00:53.163319,Filler A,323.94
1280,2025-04-12 18:59:53.140161,2025-04-12 21:48:53.140161,Filler A,319.65
1281,2025-04-12 18:59:53.556425,2025-04-12 21:34:53.556425,Filler A,329.85
1282,2025-04-12 18:59:53.332410,2025-04-12 21:59:53.332410,Filler B,696.08
1283,2025-04-12 18:59:53.374020,2025-04-12 20:58:53.374020,Filler B,611.29
1284,2025-04-12 18:59:53.696708,2025-04-12 19:32:53.696708,Filler C,690.17
1285,2025-04-12 18:59:53.611511,2025-04-12 21:53:53.611511,Filler C,395.74
1286,2025-04-12 18:59:53.182834,2025-04-12 20:20:53.182834,Filler C,388.79
1287,2025-04-12 18:59:53.437030,2025-04-12 19:39:53.437030,Filler C,370.37
1288,2025-04-12 18:59:53.662527,2025-04-12 20:52:53.662527,Filler B,687.42
1289,2025-04-12 18:59:53.585333,2025-04-12 20:20:53.585333,Filler A,670.45
1290,2025-04-12 18:59:53.056088,2025-04-12 21:02:53.056088,Filler B,676.12
1291,2025-04-12 18:59:53.532493,2025-04-12 21:54:53.532493,Filler B,473.4
1292,2025-04-12 18:59:53.301984,2025-04-12 21:04:53.301984,Filler B,409.43
1293,2025-04-12 18:59:53.332681,2025-04-12 20:20:53.332681,Filler C,631.63
1294,2025-04-12 18:59:53.281798,2025-04-12 20:03:53.281798,Filler B,593.38
1295,2025-04-12 18:59:53.013069,2025-04-12 21:08:53.013069,Filler B,741.68
1296,2025-04-12 18:59:53.837790,2025-04-12 20:17:53.837790,Filler B,320.11
1297,2025-04-12 18:59:53.169283,2025-04-12 20:11:53.169283,Filler B,764.76
1298,2025-04-12 18:59:53.465039,2025-04-12 20:52:53.465039,Filler C,318.62
1299,2025-04-12 18:59:53.584805,2025-04-12 21:47:53.584805,Filler A,689.31
1300,2025-04-12 18:59:53.391900,2025-04-12 19:38:53.391900,Filler C,640.8
1301,2025-04-12 18:59:53.485074,2025-04-12 21:45:53.485074,Filler B,524.1
1302,2025-04-12 18:59:53.171292,2025-04-12 19:44:53.171292,Filler B,669.46
1303,2025-04-12 18:59:53.678615,2025-04-12 21:14:53.678615,Filler C,722.06
1304,2025-04-12 18:59:53.603373,2025-04-12 19:35:53.603373,Filler A,334.78
1305,2025-04-12 18:59:53.293938,2025-04-12 19:43:53.293938,Filler C,674.28
1306,2025-04-12 18:59:53.673787,2025-04-12 20:21:53.673787,Filler C,578.54
1307,2025-04-12 18:59:53.863934,2025-04-12 20:21:53.863934,Filler B,783.15
1308,2025-04-12 18:59:53.744380,2025-04-12 19:55:53.744380,Filler A,675.8
1309,2025-04-12 18:59:53.274998,2025-04-12 19:56:53.274998,Filler C,635.87
1310,2025-04-12 18:59:53.231230,2025-04-12 21:47:53.231230,Filler B,762.56
1311,2025-04-12 18:59:53.653431,2025-04-12 20:29:53.653431,Filler A,560.54
1312,2025-04-12 18:59:53.692077,2025-04-12 20:32:53.692077,Filler B,667.37
1313,2025-04-12 18:59:53.752808,2025-04-12 20:26:53.752808,Filler A,601.35
1314,2025-04-12 18:59:53.649357,2025-04-12 20:31:53.649357,Filler A,398.24
1315,2025-04-12 18:59:53.520644,2025-04-12 21:56:53.520644,Filler A,395.45
1316,2025-04-12 18:59:53.963356,2025-04-12 19:47:53.963356,Filler C,713.95
1317,2025-04-12 18:59:53.832714,2025-04-12 19:40:53.832714,Filler C,525.8
1318,2025-04-12 18:59:53.658109,2025-04-12 21:11:53.658109,Filler A,630.23
1319,2025-04-12 18:59:53.705488,2025-04-12 20:26:53.705488,Filler C,363.48
1320,2025-04-12 18:59:53.391047,2025-04-12 19:31:53.391047,Filler B,358.29
1321,2025-04-12 18:59:53.996339,2025-04-12 19:38:53.996339,Filler A,309.08
1322,2025-04-12 18:59:53.825949,2025-04-12 21:01:53.825949,Filler C,632.26
1323,2025-04-12 18:59:53.813847,2025-04-12 21:06:53.813847,Filler B,363.63
1324,2025-04-12 18:59:53.980161,2025-04-12 21:21:53.980161,Filler C,427.07
1325,2025-04-12 18:59:53.774853,2025-04-12 20:28:53.774853,Filler C,777.56
1326,2025-04-12 18:59:53.972629,2025-04-12 19:42:53.972629,Filler C,427.91
1327,2025-04-12 18:59:53.723709,2025-04-12 21:18:53.723709,Filler B,787.99
1328,2025-04-12 18:59:53.037058,2025-04-12 21:21:53.037058,Filler A,325.16
1329,2025-04-12 18:59:53.987561,2025-04-12 20:50:53.987561,Filler A,669.94
1330,2025-04-12 18:59:53.686410,2025-04-12 20:07:53.686410,Filler B,360.37
1331,2025-04-12 18:59:53.476939,2025-04-12 21:32:53.476939,Filler A,354.66
1332,2025-04-12 18:59:53.313063,2025-04-12 21:05:53.313063,Filler C,467.07
1333,2025-04-12 18:59:53.931692,2025-04-12 20:38:53.931692,Filler B,733.48
1334,2025-04-12 18:59:53.479197,2025-04-12 20:59:53.479197,Filler C,591.22
1335,2025-04-12 18:59:53.814510,2025-04-12 21:32:53.814510,Filler A,408.3
1336,2025-04-12 18:59:53.612552,2025-04-12 20:26:53.612552,Filler C,713.09
1337,2025-04-12 18:59:53.498429,2025-04-12 20:43:53.498429,Filler B,736.92
1338,2025-04-12 18:59:53.159826,2025-04-12 19:44:53.159826,Filler C,614.98
1339,2025-04-12 18:59:53.043432,2025-04-12 21:31:53.043432,Filler A,358.62
1340,2025-04-12 18:59:53.966127,2025-04-12 21:46:53.966127,Filler B,684.28
1341,2025-04-12 18:59:53.654215,2025-04-12 21:46:53.654215,Filler C,750.54
1342,2025-04-12 18:59:53.347969,2025-04-12 20:24:53.347969,Filler A,671.32
1343,2025-04-12 18:59:53.466113,2025-04-12 21:37:53.466113,Filler C,512.77
1344,2025-04-12 18:59:53.562438,2025-04-12 20:33:53.562438,Filler A,739.88
1345,2025-04-12 18:59:53.046363,2025-04-12 20:32:53.046363,Filler C,592.77
1346,2025-04-12 18:59:53.435482,2025-04-12 20:47:53.435482,Filler B,519.0
1347,2025-04-12 18:59:53.567224,2025-04-12 21:01:53.567224,Filler A,415.66
1348,2025-04-12 18:59:53.334317,2025-04-12 19:38:53.334317,Filler C,396.28
1349,2025-04-12 18:59:53.849865,2025-04-12 19:46:53.849865,Filler B,354.65
1350,2025-04-12 18:59:53.629330,2025-04-12 21:02:53.629330,Filler C,368.14
1351,2025-04-12 18:59:53.600350,2025-04-12 20:36:53.600350,Filler C,425.22
1352,2025-04-12 18:59:53.074255,2025-04-12 20:54:53.074255,Filler A,778.96
1353,2025-04-12 18:59:53.390187,2025-04-12 20:34:53.390187,Filler A,659.86
1354,2025-04-12 18:59:53.953398,2025-04-12 21:12:53.953398,Filler B,359.13
1355,2025-04-12 18:59:53.249982,2025-04-12 21:10:53.249982,Filler C,583.98
1356,2025-04-12 18:59:53.501029,2025-04-12 21:53:53.501029,Filler C,620.81
1357,2025-04-12 18:59:53.299994,2025-04-12 19:56:53.299994,Filler B,348.29
1358,2025-04-12 18:59:53.121284,2025-04-12 20:46:53.121284,Filler A,484.59
1359,2025-04-12 18:59:53.181038,2025-04-12 20:31:53.181038,Filler A,578.9
1360,2025-04-12 18:59:53.401342,2025-04-12 21:59:53.401342,Filler A,605.21
1361,2025-04-12 18:59:53.651964,2025-04-12 20:35:53.651964,Filler C,504.07
1362,2025-04-12 18:59:53.628565,2025-04-12 21:47:53.628565,Filler A,528.41
1363,2025-04-12 18:59:53.861347,2025-04-12 21:58:53.861347,Filler B,423.88
1364,2025-04-12 18:59:53.710037,2025-04-12 21:28:53.710037,Filler A,608.78
1365,2025-04-12 18:59:53.413305,2025-04-12 21:41:53.413305,Filler A,793.69
1366,2025-04-12 18:59:53.150677,2025-04-12 20:39:53.150677,Filler C,650.03
1367,2025-04-12 18:59:53.225127,2025-04-12 20:09:53.225127,Filler B,465.13
1368,2025-04-12 18:59:53.998941,2025-04-12 20:51:53.998941,Filler B,362.6
1369,2025-04-12 18:59:53.526339,2025-04-12 20:42:53.526339,Filler A,588.44
1370,2025-04-12 18:59:53.730705,2025-04-12 21:10:53.730705,Filler B,429.8
1371,2025-04-12 18:59:53.595575,2025-04-12 21:20:53.595575,Filler B,681.28
1372,2025-04-12 18:59:53.870023,2025-04-12 20:42:53.870023,Filler A,450.98
1373,2025-04-12 18:59:53.575796,2025-04-12 20:58:53.575796,Filler B,427.26
1374,2025-04-12 18:59:53.610225,2025-04-12 20:52:53.610225,Filler A,573.87
1375,2025-04-12 18:59:53.189254,2025-04-12 21:28:53.189254,Filler C,349.89
1376,2025-04-12 18:59:53.318335,2025-04-12 19:32:53.318335,Filler A,747.18
1377,2025-04-12 18:59:53.859787,2025-04-12 19:49:53.859787,Filler B,649.93
1378,2025-04-12 18:59:53.052776,2025-04-12 20:57:53.052776,Filler B,540.04
1379,2025-04-12 18:59:53.842789,2025-04-12 21:13:53.842789,Filler A,738.13
1380,2025-04-12 18:59:53.637175,2025-04-12 21:30:53.637175,Filler C,648.66
1381,2025-04-12 18:59:53.043280,2025-04-12 21:57:53.043280,Filler B,450.82
1382,2025-04-12 18:59:53.821243,2025-04-12 20:09:53.821243,Filler A,396.04
1383,2025-04-12 18:59:53.554638,2025-04-12 20:39:53.554638,Filler C,454.61
1384,2025-04-12 18:59:53.545509,2025-04-12 20:24:53.545509,Filler C,418.87
1385,2025-04-12 18:59:53.457828,2025-04-12 19:43:53.457828,Filler B,618.41
1386,2025-04-12 18:59:53.813374,2025-04-12 21:11:53.813374,Filler C,573.99
1387,2025-04-12 18:59:53.115950,2025-04-12 20:41:53.115950,Filler B,721.5
1388,2025-04-12 18:59:53.706238,2025-04-12 21:15:53.706238,Filler C,677.24
1389,2025-04-12 18:59:53.915289,2025-04-12 21:37:53.915289,Filler B,341.61
1390,2025-04-12 18:59:53.528773,2025-04-12 19:39:53.528773,Filler C,351.54
1391,2025-04-12 18:59:53.562881,2025-04-12 19:35:53.562881,Filler A,621.69
1392,2025-04-12 18:59:53.751526,2025-04-12 21:24:53.751526,Filler C,506.24
1393,2025-04-12 18:59:53.749287,2025-04-12 21:22:53.749287,Filler C,468.39
1394,2025-04-12 18:59:53.829915,2025-04-12 19:34:53.829915,Filler C,647.73
1395,2025-04-12 18:59:53.545101,2025-04-12 20:18:53.545101,Filler A,386.96
1396,2025-04-12 18:59:53.123341,2025-04-12 21:54:53.123341,Filler A,784.69
1397,2025-04-12 18:59:53.515541,2025-04-12 19:40:53.515541,Filler B,329.0
1398,2025-04-12 18:59:53.394347,2025-04-12 21:39:53.394347,Filler A,486.04
1399,2025-04-12 18:59:53.601874,2025-04-12 20:47:53.601874,Filler C,399.41
1400,2025-04-12 18:59:53.367455,2025-04-12 19:48:53.367455,Filler C,621.84
1401,2025-04-12 18:59:53.654349,2025-04-12 19:49:53.654349,Filler C,396.63
1402,2025-04-12 18:59:53.463132,2025-04-12 20:50:53.463132,Filler C,315.75
1403,2025-04-12 18:59:53.120923,2025-04-12 20:28:53.120923,Filler A,385.93
1404,2025-04-12 18:59:53.946070,2025-04-12 21:14:53.946070,Filler A,528.84
1405,2025-04-12 18:59:53.400234,2025-04-12 20:46:53.400234,Filler C,357.45
1406,2025-04-12 18:59:53.200024,2025-04-12 19:58:53.200024,Filler C,308.26
1407,2025-04-12 18:59:53.835787,2025-04-12 21:29:53.835787,Filler B,480.49
1408,2025-04-12 18:59:53.025550,2025-04-12 21:36:53.025550,Filler A,635.6
1409,2025-04-12 18:59:53.828625,2025-04-12 19:58:53.828625,Filler B,685.37
1410,2025-04-12 18:59:53.450589,2025-04-12 19:30:53.450589,Filler A,708.41
1411,2025-04-12 18:59:53.087137,2025-04-12 19:32:53.087137,Filler C,478.21
1412,2025-04-12 18:59:53.620281,2025-04-12 21:33:53.620281,Filler C,565.74
1413,2025-04-12 18:59:53.432010,2025-04-12 21:15:53.432010,Filler A,770.83
1414,2025-04-12 18:59:53.407235,2025-04-12 19:50:53.407235,Filler C,493.44
1415,2025-04-12 18:59:53.382245,2025-04-12 21:28:53.382245,Filler A,593.16
1416,2025-04-12 18:59:53.934647,2025-04-12 20:57:53.934647,Filler C,454.71
1417,2025-04-12 18:59:53.917833,2025-04-12 20:54:53.917833,Filler C,691.1
1418,2025-04-12 18:59:53.160084,2025-04-12 20:01:53.160084,Filler A,524.16
1419,2025-04-12 18:59:53.658693,2025-04-12 20:47:53.658693,Filler A,411.8
