BatchID,ProductID,BatchCode,ProductieDatum,Vervaldatum
1626,1628,BCH202504121626,2025-04-11,2025-04-12
1627,4774,BCH202504121627,2025-04-11,2025-04-12
1628,3150,BCH202504121628,2025-04-11,2025-04-12
1629,3074,BCH202504121629,2025-04-11,2025-04-12
1630,767,BCH202504121630,2025-04-11,2025-04-12
1631,1479,BCH202504121631,2025-04-11,2025-04-12
1632,4889,BCH202504121632,2025-04-11,2025-04-12
1633,2610,BCH202504121633,2025-04-11,2025-04-12
1634,4993,BCH202504121634,2025-04-11,2025-04-12
1635,2916,BCH202504121635,2025-04-11,2025-04-12
1636,4862,BCH202504121636,2025-04-11,2025-04-12
1637,401,BCH202504121637,2025-04-11,2025-04-12
1638,2362,BCH202504121638,2025-04-11,2025-04-12
1639,2704,BCH202504121639,2025-04-11,2025-04-12
1640,4969,BCH202504121640,2025-04-11,2025-04-12
1641,980,BCH202504121641,2025-04-11,2025-04-12
1642,1388,BCH202504121642,2025-04-11,2025-04-12
1643,4131,BCH202504121643,2025-04-11,2025-04-12
1644,4957,BCH202504121644,2025-04-11,2025-04-12
1645,383,BCH202504121645,2025-04-11,2025-04-12
1646,660,BCH202504121646,2025-04-11,2025-04-12
1647,4523,BCH202504121647,2025-04-11,2025-04-12
1648,3114,BCH202504121648,2025-04-11,2025-04-12
1649,2813,BCH202504121649,2025-04-11,2025-04-12
1650,1269,BCH202504121650,2025-04-11,2025-04-12
1651,3583,BCH202504121651,2025-04-11,2025-04-12
1652,2585,BCH202504121652,2025-04-11,2025-04-12
1653,4852,BCH202504121653,2025-04-11,2025-04-12
1654,1670,BCH202504121654,2025-04-11,2025-04-12
1655,2416,BCH202504121655,2025-04-11,2025-04-12
1656,4328,BCH202504121656,2025-04-11,2025-04-12
1657,4254,BCH202504121657,2025-04-11,2025-04-12
1658,843,BCH202504121658,2025-04-11,2025-04-12
1659,4615,BCH202504121659,2025-04-11,2025-04-12
1660,2923,BCH202504121660,2025-04-11,2025-04-12
1661,1550,BCH202504121661,2025-04-11,2025-04-12
1662,1766,BCH202504121662,2025-04-11,2025-04-12
1663,21,BCH202504121663,2025-04-11,2025-04-12
1664,3816,BCH202504121664,2025-04-11,2025-04-12
1665,677,BCH202504121665,2025-04-11,2025-04-12
1666,2313,BCH202504121666,2025-04-11,2025-04-12
1667,3052,BCH202504121667,2025-04-11,2025-04-12
1668,1048,BCH202504121668,2025-04-11,2025-04-12
1669,2869,BCH202504121669,2025-04-11,2025-04-12
1670,4780,BCH202504121670,2025-04-11,2025-04-12
1671,2398,BCH202504121671,2025-04-11,2025-04-12
1672,4299,BCH202504121672,2025-04-11,2025-04-12
1673,2234,BCH202504121673,2025-04-11,2025-04-12
1674,2433,BCH202504121674,2025-04-11,2025-04-12
1675,2335,BCH202504121675,2025-04-11,2025-04-12
1676,3541,BCH202504121676,2025-04-11,2025-04-12
1677,4505,BCH202504121677,2025-04-11,2025-04-12
1678,4840,BCH202504121678,2025-04-11,2025-04-12
1679,699,BCH202504121679,2025-04-11,2025-04-12
1680,622,BCH202504121680,2025-04-11,2025-04-12
1681,3103,BCH202504121681,2025-04-11,2025-04-12
1682,2935,BCH202504121682,2025-04-11,2025-04-12
1683,3320,BCH202504121683,2025-04-11,2025-04-12
1684,1773,BCH202504121684,2025-04-11,2025-04-12
1685,3215,BCH202504121685,2025-04-11,2025-04-12
1686,4896,BCH202504121686,2025-04-11,2025-04-12
1687,77,BCH202504121687,2025-04-11,2025-04-12
1688,1450,BCH202504121688,2025-04-11,2025-04-12
1689,791,BCH202504121689,2025-04-11,2025-04-12
1690,3601,BCH202504121690,2025-04-11,2025-04-12
1691,1382,BCH202504121691,2025-04-11,2025-04-12
1692,1673,BCH202504121692,2025-04-11,2025-04-12
1693,4621,BCH202504121693,2025-04-11,2025-04-12
1694,3578,BCH202504121694,2025-04-11,2025-04-12
1695,1126,BCH202504121695,2025-04-11,2025-04-12
1696,881,BCH202504121696,2025-04-11,2025-04-12
1697,511,BCH202504121697,2025-04-11,2025-04-12
1698,33,BCH202504121698,2025-04-11,2025-04-12
1699,3875,BCH202504121699,2025-04-11,2025-04-12
1700,2999,BCH202504121700,2025-04-11,2025-04-12
1701,1800,BCH202504121701,2025-04-11,2025-04-12
1702,1955,BCH202504121702,2025-04-11,2025-04-12
1703,4252,BCH202504121703,2025-04-11,2025-04-12
1704,968,BCH202504121704,2025-04-11,2025-04-12
1705,3941,BCH202504121705,2025-04-11,2025-04-12
1706,4953,BCH202504121706,2025-04-11,2025-04-12
1707,4003,BCH202504121707,2025-04-11,2025-04-12
1708,2259,BCH202504121708,2025-04-11,2025-04-12
1709,4111,BCH202504121709,2025-04-11,2025-04-12
1710,1212,BCH202504121710,2025-04-11,2025-04-12
1711,1064,BCH202504121711,2025-04-11,2025-04-12
1712,4601,BCH202504121712,2025-04-11,2025-04-12
1713,1091,BCH202504121713,2025-04-11,2025-04-12
1714,1757,BCH202504121714,2025-04-11,2025-04-12
1715,1592,BCH202504121715,2025-04-11,2025-04-12
1716,3359,BCH202504121716,2025-04-11,2025-04-12
1717,2188,BCH202504121717,2025-04-11,2025-04-12
1718,527,BCH202504121718,2025-04-11,2025-04-12
1719,1250,BCH202504121719,2025-04-11,2025-04-12
1720,2757,BCH202504121720,2025-04-11,2025-04-12
1721,4304,BCH202504121721,2025-04-11,2025-04-12
1722,3812,BCH202504121722,2025-04-11,2025-04-12
1723,3710,BCH202504121723,2025-04-11,2025-04-12
1724,1818,BCH202504121724,2025-04-11,2025-04-12
1725,2191,BCH202504121725,2025-04-11,2025-04-12
1726,3560,BCH202504121726,2025-04-11,2025-04-12
1727,770,BCH202504121727,2025-04-11,2025-04-12
1728,1857,BCH202504121728,2025-04-11,2025-04-12
1729,511,BCH202504121729,2025-04-11,2025-04-12
1730,3808,BCH202504121730,2025-04-11,2025-04-12
1731,3757,BCH202504121731,2025-04-11,2025-04-12
1732,1206,BCH202504121732,2025-04-11,2025-04-12
1733,2084,BCH202504121733,2025-04-11,2025-04-12
1734,546,BCH202504121734,2025-04-11,2025-04-12
1735,2620,BCH202504121735,2025-04-11,2025-04-12
1736,4651,BCH202504121736,2025-04-11,2025-04-12
1737,3116,BCH202504121737,2025-04-11,2025-04-12
1738,2634,BCH202504121738,2025-04-11,2025-04-12
1739,2109,BCH202504121739,2025-04-11,2025-04-12
1740,4555,BCH202504121740,2025-04-11,2025-04-12
1741,431,BCH202504121741,2025-04-11,2025-04-12
1742,4693,BCH202504121742,2025-04-11,2025-04-12
1743,743,BCH202504121743,2025-04-11,2025-04-12
1744,4955,BCH202504121744,2025-04-11,2025-04-12
1745,4684,BCH202504121745,2025-04-11,2025-04-12
1746,3517,BCH202504121746,2025-04-11,2025-04-12
1747,7,BCH202504121747,2025-04-11,2025-04-12
1748,1077,BCH202504121748,2025-04-11,2025-04-12
1749,4049,BCH202504121749,2025-04-11,2025-04-12
1750,1379,BCH202504121750,2025-04-11,2025-04-12
1751,2082,BCH202504121751,2025-04-11,2025-04-12
1752,2920,BCH202504121752,2025-04-11,2025-04-12
1753,1718,BCH202504121753,2025-04-11,2025-04-12
1754,1666,BCH202504121754,2025-04-11,2025-04-12
1755,4483,BCH202504121755,2025-04-11,2025-04-12
1756,2742,BCH202504121756,2025-04-11,2025-04-12
1757,832,BCH202504121757,2025-04-11,2025-04-12
1758,4460,BCH202504121758,2025-04-11,2025-04-12
1759,4842,BCH202504121759,2025-04-11,2025-04-12
1760,173,BCH202504121760,2025-04-11,2025-04-12
1761,2034,BCH202504121761,2025-04-11,2025-04-12
1762,3141,BCH202504121762,2025-04-11,2025-04-12
1763,567,BCH202504121763,2025-04-11,2025-04-12
1764,3694,BCH202504121764,2025-04-11,2025-04-12
1765,1928,BCH202504121765,2025-04-11,2025-04-12
1766,2619,BCH202504121766,2025-04-11,2025-04-12
1767,110,BCH202504121767,2025-04-11,2025-04-12
1768,2952,BCH202504121768,2025-04-11,2025-04-12
1769,2974,BCH202504121769,2025-04-11,2025-04-12
1770,1455,BCH202504121770,2025-04-11,2025-04-12
1771,1591,BCH202504121771,2025-04-11,2025-04-12
1772,1486,BCH202504121772,2025-04-11,2025-04-12
1773,4292,BCH202504121773,2025-04-11,2025-04-12
1774,1993,BCH202504121774,2025-04-11,2025-04-12
1775,2613,BCH202504121775,2025-04-11,2025-04-12
1776,121,BCH202504121776,2025-04-11,2025-04-12
1777,4765,BCH202504121777,2025-04-11,2025-04-12
1778,791,BCH202504121778,2025-04-11,2025-04-12
1779,4759,BCH202504121779,2025-04-11,2025-04-12
1780,1406,BCH202504121780,2025-04-11,2025-04-12
1781,734,BCH202504121781,2025-04-11,2025-04-12
1782,4198,BCH202504121782,2025-04-11,2025-04-12
1783,3282,BCH202504121783,2025-04-11,2025-04-12
1784,4567,BCH202504121784,2025-04-11,2025-04-12
1785,1444,BCH202504121785,2025-04-11,2025-04-12
1786,4269,BCH202504121786,2025-04-11,2025-04-12
1787,2402,BCH202504121787,2025-04-11,2025-04-12
1788,3739,BCH202504121788,2025-04-11,2025-04-12
1789,2964,BCH202504121789,2025-04-11,2025-04-12
1790,2719,BCH202504121790,2025-04-11,2025-04-12
1791,508,BCH202504121791,2025-04-11,2025-04-12
1792,1629,BCH202504121792,2025-04-11,2025-04-12
1793,701,BCH202504121793,2025-04-11,2025-04-12
1794,3928,BCH202504121794,2025-04-11,2025-04-12
1795,3042,BCH202504121795,2025-04-11,2025-04-12
1796,4751,BCH202504121796,2025-04-11,2025-04-12
1797,3298,BCH202504121797,2025-04-11,2025-04-12
1798,3807,BCH202504121798,2025-04-11,2025-04-12
1799,1379,BCH202504121799,2025-04-11,2025-04-12
1800,2234,BCH202504121800,2025-04-11,2025-04-12
1801,3613,BCH202504121801,2025-04-11,2025-04-12
1802,2570,BCH202504121802,2025-04-11,2025-04-12
1803,1762,BCH202504121803,2025-04-11,2025-04-12
1804,1032,BCH202504121804,2025-04-11,2025-04-12
1805,224,BCH202504121805,2025-04-11,2025-04-12
1806,879,BCH202504121806,2025-04-11,2025-04-12
1807,1059,BCH202504121807,2025-04-11,2025-04-12
1808,1476,BCH202504121808,2025-04-11,2025-04-12
1809,1225,BCH202504121809,2025-04-11,2025-04-12
1810,4650,BCH202504121810,2025-04-11,2025-04-12
1811,5000,BCH202504121811,2025-04-11,2025-04-12
1812,2882,BCH202504121812,2025-04-11,2025-04-12
1813,2662,BCH202504121813,2025-04-11,2025-04-12
1814,2474,BCH202504121814,2025-04-11,2025-04-12
1815,1274,BCH202504121815,2025-04-11,2025-04-12
1816,3716,BCH202504121816,2025-04-11,2025-04-12
1817,935,BCH202504121817,2025-04-11,2025-04-12
1818,1768,BCH202504121818,2025-04-11,2025-04-12
1819,4204,BCH202504121819,2025-04-11,2025-04-12
1820,2530,BCH202504121820,2025-04-11,2025-04-12
1821,2158,BCH202504121821,2025-04-11,2025-04-12
1822,4896,BCH202504121822,2025-04-11,2025-04-12
1823,75,BCH202504121823,2025-04-11,2025-04-12
1824,2932,BCH202504121824,2025-04-11,2025-04-12
1825,1402,BCH202504121825,2025-04-11,2025-04-12
1826,1863,BCH202504121826,2025-04-11,2025-04-12
1827,527,BCH202504121827,2025-04-11,2025-04-12
1828,3053,BCH202504121828,2025-04-11,2025-04-12
1829,2082,BCH202504121829,2025-04-11,2025-04-12
1830,1030,BCH202504121830,2025-04-11,2025-04-12
1831,958,BCH202504121831,2025-04-11,2025-04-12
1832,1972,BCH202504121832,2025-04-11,2025-04-12
1833,2258,BCH202504121833,2025-04-11,2025-04-12
1834,4679,BCH202504121834,2025-04-11,2025-04-12
1835,3615,BCH202504121835,2025-04-11,2025-04-12
1836,3340,BCH202504121836,2025-04-11,2025-04-12
1837,2987,BCH202504121837,2025-04-11,2025-04-12
1838,2836,BCH202504121838,2025-04-11,2025-04-12
1839,2135,BCH202504121839,2025-04-11,2025-04-12
1840,2696,BCH202504121840,2025-04-11,2025-04-12
1841,941,BCH202504121841,2025-04-11,2025-04-12
1842,4773,BCH202504121842,2025-04-11,2025-04-12
1843,2751,BCH202504121843,2025-04-11,2025-04-12
1844,3134,BCH202504121844,2025-04-11,2025-04-12
1845,4683,BCH202504121845,2025-04-11,2025-04-12
1846,2550,BCH202504121846,2025-04-11,2025-04-12
1847,4777,BCH202504121847,2025-04-11,2025-04-12
1848,4947,BCH202504121848,2025-04-11,2025-04-12
1849,2458,BCH202504121849,2025-04-11,2025-04-12
1850,44,BCH202504121850,2025-04-11,2025-04-12
1851,1259,BCH202504121851,2025-04-11,2025-04-12
1852,1995,BCH202504121852,2025-04-11,2025-04-12
1853,3124,BCH202504121853,2025-04-11,2025-04-12
1854,2083,BCH202504121854,2025-04-11,2025-04-12
1855,1823,BCH202504121855,2025-04-11,2025-04-12
1856,4598,BCH202504121856,2025-04-11,2025-04-12
1857,2336,BCH202504121857,2025-04-11,2025-04-12
1858,3170,BCH202504121858,2025-04-11,2025-04-12
1859,416,BCH202504121859,2025-04-11,2025-04-12
1860,3060,BCH202504121860,2025-04-11,2025-04-12
1861,1994,BCH202504121861,2025-04-11,2025-04-12
1862,2437,BCH202504121862,2025-04-11,2025-04-12
1863,438,BCH202504121863,2025-04-11,2025-04-12
1864,2276,BCH202504121864,2025-04-11,2025-04-12
1865,1737,BCH202504121865,2025-04-11,2025-04-12
1866,2784,BCH202504121866,2025-04-11,2025-04-12
1867,1247,BCH202504121867,2025-04-11,2025-04-12
1868,988,BCH202504121868,2025-04-11,2025-04-12
1869,2642,BCH202504121869,2025-04-11,2025-04-12
1870,4915,BCH202504121870,2025-04-11,2025-04-12
1871,3922,BCH202504121871,2025-04-11,2025-04-12
1872,4531,BCH202504121872,2025-04-11,2025-04-12
1873,4777,BCH202504121873,2025-04-11,2025-04-12
1874,648,BCH202504121874,2025-04-11,2025-04-12
1875,3565,BCH202504121875,2025-04-11,2025-04-12
1876,4683,BCH202504121876,2025-04-11,2025-04-12
1877,2588,BCH202504121877,2025-04-11,2025-04-12
1878,3545,BCH202504121878,2025-04-11,2025-04-12
1879,3541,BCH202504121879,2025-04-11,2025-04-12
1880,3776,BCH202504121880,2025-04-11,2025-04-12
1881,245,BCH202504121881,2025-04-11,2025-04-12
1882,4526,BCH202504121882,2025-04-11,2025-04-12
1883,4989,BCH202504121883,2025-04-11,2025-04-12
1884,1928,BCH202504121884,2025-04-11,2025-04-12
1885,1614,BCH202504121885,2025-04-11,2025-04-12
1886,1365,BCH202504121886,2025-04-11,2025-04-12
1887,1584,BCH202504121887,2025-04-11,2025-04-12
1888,3504,BCH202504121888,2025-04-11,2025-04-12
1889,2127,BCH202504121889,2025-04-11,2025-04-12
1890,1864,BCH202504121890,2025-04-11,2025-04-12
1891,745,BCH202504121891,2025-04-11,2025-04-12
1892,1974,BCH202504121892,2025-04-11,2025-04-12
1893,2833,BCH202504121893,2025-04-11,2025-04-12
1894,4287,BCH202504121894,2025-04-11,2025-04-12
1895,4289,BCH202504121895,2025-04-11,2025-04-12
1896,1552,BCH202504121896,2025-04-11,2025-04-12
1897,4774,BCH202504121897,2025-04-11,2025-04-12
1898,3254,BCH202504121898,2025-04-11,2025-04-12
1899,403,BCH202504121899,2025-04-11,2025-04-12
1900,4256,BCH202504121900,2025-04-11,2025-04-12
1901,2558,BCH202504121901,2025-04-11,2025-04-12
1902,496,BCH202504121902,2025-04-11,2025-04-12
1903,3073,BCH202504121903,2025-04-11,2025-04-12
1904,437,BCH202504121904,2025-04-11,2025-04-12
1905,4511,BCH202504121905,2025-04-11,2025-04-12
1906,3452,BCH202504121906,2025-04-11,2025-04-12
1907,4384,BCH202504121907,2025-04-11,2025-04-12
1908,1942,BCH202504121908,2025-04-11,2025-04-12
1909,1040,BCH202504121909,2025-04-11,2025-04-12
1910,1667,BCH202504121910,2025-04-11,2025-04-12
1911,1542,BCH202504121911,2025-04-11,2025-04-12
1912,2289,BCH202504121912,2025-04-11,2025-04-12
1913,3049,BCH202504121913,2025-04-11,2025-04-12
1914,2172,BCH202504121914,2025-04-11,2025-04-12
1915,1043,BCH202504121915,2025-04-11,2025-04-12
1916,4743,BCH202504121916,2025-04-11,2025-04-12
1917,4427,BCH202504121917,2025-04-11,2025-04-12
1918,3234,BCH202504121918,2025-04-11,2025-04-12
1919,1934,BCH202504121919,2025-04-11,2025-04-12
1920,1269,BCH202504121920,2025-04-11,2025-04-12
1921,4839,BCH202504121921,2025-04-11,2025-04-12
1922,1758,BCH202504121922,2025-04-11,2025-04-12
1923,3061,BCH202504121923,2025-04-11,2025-04-12
1924,4042,BCH202504121924,2025-04-11,2025-04-12
1925,2106,BCH202504121925,2025-04-11,2025-04-12
1926,621,BCH202504121926,2025-04-11,2025-04-12
1927,3698,BCH202504121927,2025-04-11,2025-04-12
1928,1854,BCH202504121928,2025-04-11,2025-04-12
1929,504,BCH202504121929,2025-04-11,2025-04-12
1930,715,BCH202504121930,2025-04-11,2025-04-12
1931,237,BCH202504121931,2025-04-11,2025-04-12
1932,1625,BCH202504121932,2025-04-11,2025-04-12
1933,2817,BCH202504121933,2025-04-11,2025-04-12
1934,2922,BCH202504121934,2025-04-11,2025-04-12
1935,400,BCH202504121935,2025-04-11,2025-04-12
1936,984,BCH202504121936,2025-04-11,2025-04-12
1937,4092,BCH202504121937,2025-04-11,2025-04-12
1938,86,BCH202504121938,2025-04-11,2025-04-12
1939,2811,BCH202504121939,2025-04-11,2025-04-12
1940,1401,BCH202504121940,2025-04-11,2025-04-12
1941,3109,BCH202504121941,2025-04-11,2025-04-12
1942,3541,BCH202504121942,2025-04-11,2025-04-12
1943,2432,BCH202504121943,2025-04-11,2025-04-12
1944,2469,BCH202504121944,2025-04-11,2025-04-12
1945,658,BCH202504121945,2025-04-11,2025-04-12
1946,2716,BCH202504121946,2025-04-11,2025-04-12
1947,12,BCH202504121947,2025-04-11,2025-04-12
1948,4221,BCH202504121948,2025-04-11,2025-04-12
1949,435,BCH202504121949,2025-04-11,2025-04-12
1950,3633,BCH202504121950,2025-04-11,2025-04-12
1951,4990,BCH202504121951,2025-04-11,2025-04-12
1952,3966,BCH202504121952,2025-04-11,2025-04-12
1953,1071,BCH202504121953,2025-04-11,2025-04-12
1954,924,BCH202504121954,2025-04-11,2025-04-12
1955,2219,BCH202504121955,2025-04-11,2025-04-12
1956,3442,BCH202504121956,2025-04-11,2025-04-12
1957,3972,BCH202504121957,2025-04-11,2025-04-12
1958,2885,BCH202504121958,2025-04-11,2025-04-12
1959,4267,BCH202504121959,2025-04-11,2025-04-12
1960,864,BCH202504121960,2025-04-11,2025-04-12
1961,4750,BCH202504121961,2025-04-11,2025-04-12
1962,2749,BCH202504121962,2025-04-11,2025-04-12
1963,513,BCH202504121963,2025-04-11,2025-04-12
1964,2203,BCH202504121964,2025-04-11,2025-04-12
1965,3256,BCH202504121965,2025-04-11,2025-04-12
1966,1941,BCH202504121966,2025-04-11,2025-04-12
1967,4120,BCH202504121967,2025-04-11,2025-04-12
1968,3608,BCH202504121968,2025-04-11,2025-04-12
1969,2358,BCH202504121969,2025-04-11,2025-04-12
1970,2305,BCH202504121970,2025-04-11,2025-04-12
1971,1805,BCH202504121971,2025-04-11,2025-04-12
1972,2757,BCH202504121972,2025-04-11,2025-04-12
1973,4263,BCH202504121973,2025-04-11,2025-04-12
1974,2231,BCH202504121974,2025-04-11,2025-04-12
1975,1515,BCH202504121975,2025-04-11,2025-04-12
1976,245,BCH202504121976,2025-04-11,2025-04-12
1977,2754,BCH202504121977,2025-04-11,2025-04-12
1978,4928,BCH202504121978,2025-04-11,2025-04-12
1979,4894,BCH202504121979,2025-04-11,2025-04-12
1980,4830,BCH202504121980,2025-04-11,2025-04-12
1981,4757,BCH202504121981,2025-04-11,2025-04-12
1982,3001,BCH202504121982,2025-04-11,2025-04-12
1983,1730,BCH202504121983,2025-04-11,2025-04-12
1984,4501,BCH202504121984,2025-04-11,2025-04-12
1985,241,BCH202504121985,2025-04-11,2025-04-12
1986,4282,BCH202504121986,2025-04-11,2025-04-12
1987,3045,BCH202504121987,2025-04-11,2025-04-12
1988,4853,BCH202504121988,2025-04-11,2025-04-12
1989,3886,BCH202504121989,2025-04-11,2025-04-12
1990,1960,BCH202504121990,2025-04-11,2025-04-12
1991,2962,BCH202504121991,2025-04-11,2025-04-12
1992,3712,BCH202504121992,2025-04-11,2025-04-12
1993,3563,BCH202504121993,2025-04-11,2025-04-12
1994,222,BCH202504121994,2025-04-11,2025-04-12
1995,2244,BCH202504121995,2025-04-11,2025-04-12
1996,1945,BCH202504121996,2025-04-11,2025-04-12
1997,2922,BCH202504121997,2025-04-11,2025-04-12
1998,2177,BCH202504121998,2025-04-11,2025-04-12
1999,1160,BCH202504121999,2025-04-11,2025-04-12
2000,421,BCH202504122000,2025-04-11,2025-04-12
2001,3814,BCH202504122001,2025-04-11,2025-04-12
2002,3873,BCH202504122002,2025-04-11,2025-04-12
2003,2240,BCH202504122003,2025-04-11,2025-04-12
2004,463,BCH202504122004,2025-04-11,2025-04-12
2005,3503,BCH202504122005,2025-04-11,2025-04-12
2006,367,BCH202504122006,2025-04-11,2025-04-12
2007,1270,BCH202504122007,2025-04-11,2025-04-12
2008,986,BCH202504122008,2025-04-11,2025-04-12
2009,629,BCH202504122009,2025-04-11,2025-04-12
2010,2733,BCH202504122010,2025-04-11,2025-04-12
2011,114,BCH202504122011,2025-04-11,2025-04-12
2012,4240,BCH202504122012,2025-04-11,2025-04-12
2013,1706,BCH202504122013,2025-04-11,2025-04-12
2014,4457,BCH202504122014,2025-04-11,2025-04-12
2015,156,BCH202504122015,2025-04-11,2025-04-12
2016,2763,BCH202504122016,2025-04-11,2025-04-12
2017,4354,BCH202504122017,2025-04-11,2025-04-12
2018,3472,BCH202504122018,2025-04-11,2025-04-12
2019,3723,BCH202504122019,2025-04-11,2025-04-12
2020,4151,BCH202504122020,2025-04-11,2025-04-12
2021,218,BCH202504122021,2025-04-11,2025-04-12
2022,1207,BCH202504122022,2025-04-11,2025-04-12
2023,3035,BCH202504122023,2025-04-11,2025-04-12
2024,2585,BCH202504122024,2025-04-11,2025-04-12
2025,8,BCH202504122025,2025-04-11,2025-04-12
2026,1386,BCH202504122026,2025-04-11,2025-04-12
2027,1932,BCH202504122027,2025-04-11,2025-04-12
2028,2731,BCH202504122028,2025-04-11,2025-04-12
2029,1779,BCH202504122029,2025-04-11,2025-04-12
2030,600,BCH202504122030,2025-04-11,2025-04-12
2031,697,BCH202504122031,2025-04-11,2025-04-12
2032,1048,BCH202504122032,2025-04-11,2025-04-12
2033,4397,BCH202504122033,2025-04-11,2025-04-12
2034,4474,BCH202504122034,2025-04-11,2025-04-12
2035,2171,BCH202504122035,2025-04-11,2025-04-12
2036,3271,BCH202504122036,2025-04-11,2025-04-12
2037,2065,BCH202504122037,2025-04-11,2025-04-12
2038,3764,BCH202504122038,2025-04-11,2025-04-12
2039,2289,BCH202504122039,2025-04-11,2025-04-12
2040,893,BCH202504122040,2025-04-11,2025-04-12
2041,79,BCH202504122041,2025-04-11,2025-04-12
2042,3848,BCH202504122042,2025-04-11,2025-04-12
2043,3520,BCH202504122043,2025-04-11,2025-04-12
2044,2130,BCH202504122044,2025-04-11,2025-04-12
2045,676,BCH202504122045,2025-04-11,2025-04-12
2046,3352,BCH202504122046,2025-04-11,2025-04-12
2047,636,BCH202504122047,2025-04-11,2025-04-12
2048,179,BCH202504122048,2025-04-11,2025-04-12
2049,961,BCH202504122049,2025-04-11,2025-04-12
2050,4461,BCH202504122050,2025-04-11,2025-04-12
2051,2661,BCH202504122051,2025-04-11,2025-04-12
2052,636,BCH202504122052,2025-04-11,2025-04-12
2053,4901,BCH202504122053,2025-04-11,2025-04-12
2054,2080,BCH202504122054,2025-04-11,2025-04-12
2055,3302,BCH202504122055,2025-04-11,2025-04-12
2056,3556,BCH202504122056,2025-04-11,2025-04-12
2057,3298,BCH202504122057,2025-04-11,2025-04-12
2058,3772,BCH202504122058,2025-04-11,2025-04-12
2059,2544,BCH202504122059,2025-04-11,2025-04-12
2060,4581,BCH202504122060,2025-04-11,2025-04-12
2061,1477,BCH202504122061,2025-04-11,2025-04-12
2062,55,BCH202504122062,2025-04-11,2025-04-12
2063,2456,BCH202504122063,2025-04-11,2025-04-12
2064,683,BCH202504122064,2025-04-11,2025-04-12
2065,1352,BCH202504122065,2025-04-11,2025-04-12
