LeveringID,ProductID,Aantal
4929,394,392
386,3114,607
2420,356,594
3035,3310,902
1566,1129,409
4197,1955,603
1162,3795,781
2086,2825,524
1190,2510,570
2241,1117,618
4689,4697,767
4225,3154,545
4766,1794,980
2562,2725,371
1345,926,822
2714,2731,273
759,3854,913
418,1506,667
3032,3468,317
4626,4827,551
2866,4365,82
2879,1665,755
3052,1362,843
2938,2588,738
2765,682,814
3884,4219,283
403,799,328
1503,2098,138
2851,4446,244
4407,4739,77
4789,2000,764
1924,3656,80
3618,751,798
2235,330,781
4770,4807,329
1541,1117,742
1314,250,291
3386,1436,865
4121,1294,793
1143,4195,333
3337,3902,351
1270,2771,640
1226,1730,186
3727,3082,902
1398,4364,715
3482,767,868
2408,592,50
1828,2067,256
4200,3457,801
283,4778,956
4635,1348,315
401,2531,212
962,3939,72
2228,2897,751
2474,2554,807
1717,655,262
3243,1115,172
637,1626,457
3661,3623,230
3101,3663,18
551,678,290
833,3831,220
1172,3261,379
1651,259,770
4764,4844,404
1795,1385,841
2532,1324,693
4952,3666,826
2166,2728,316
2315,3227,548
726,2217,820
4373,3705,809
226,1704,222
1337,3498,441
2227,2813,328
2290,3234,956
1438,1750,342
928,4564,508
2781,4866,979
426,1300,732
2127,1923,864
2294,2544,877
2449,327,625
2095,2674,605
2699,3101,501
3576,4225,517
1642,4651,292
393,4948,170
694,1818,731
3172,4713,631
4018,1363,66
3471,2991,742
1376,1030,62
1761,1391,738
923,4930,713
1306,716,777
635,3536,197
4047,155,581
4508,1008,635
2063,3173,717
182,4535,811
3286,2617,179
3590,4982,554
4310,3532,164
4636,2726,455
3683,1303,543
4427,2874,353
2339,4605,752
295,2343,772
1041,1141,196
4983,3975,936
2956,1554,660
1074,4165,545
2746,4864,244
2514,936,469
2050,1380,869
3436,2628,959
993,875,105
1623,2636,80
494,1110,422
1308,2353,729
4445,2391,412
492,1650,452
4234,3440,847
2815,1138,772
2239,696,666
1067,1472,457
1581,3151,149
2279,3639,45
2731,1345,208
2848,2668,158
4521,1265,583
1615,1308,272
3173,776,523
249,1242,933
2290,2982,645
2004,2851,787
2431,4154,496
444,2425,605
293,3395,492
3956,1264,410
1310,2409,297
245,3601,323
405,4909,799
1337,2735,52
3024,2025,679
2793,3413,748
2140,3565,164
4089,3226,511
2685,2198,959
1036,4320,446
86,3747,691
2048,1978,640
4454,1461,346
1997,4775,433
1220,3320,79
3895,4608,460
2021,1766,999
3227,1658,247
4517,3628,179
2463,4579,64
4451,394,158
1068,1514,70
1521,3429,28
2421,3834,208
451,3749,720
2608,126,830
4668,3632,407
1111,2274,105
1200,1644,528
97,1116,626
336,3135,436
245,957,394
1486,3203,97
4869,2789,673
1393,3244,935
3131,3819,572
2568,4416,36
4629,4948,990
2306,1210,34
1156,148,551
204,969,415
32,1269,987
2016,3882,607
1618,2511,229
3448,4472,195
631,688,560
2618,4328,978
4614,3189,802
673,180,391
221,4694,697
3778,4887,32
1249,256,92
2275,1139,364
4120,456,36
939,2612,180
3782,805,649
4978,4905,623
2643,4965,925
4189,1033,915
178,3025,277
4755,3870,803
4111,2813,122
3000,1716,420
4845,3598,639
3186,530,387
2549,3238,588
4161,4479,68
4804,2479,682
4647,384,213
149,677,223
4864,4705,483
2437,3038,533
537,3431,280
1325,3727,319
3066,208,632
3854,3974,929
1237,4790,764
4326,2465,459
2273,2199,903
2723,2314,77
4744,4281,931
3089,858,695
475,4299,123
40,1719,54
3060,1626,331
46,4934,933
1257,4229,354
1683,3370,32
1316,3226,594
1764,2696,817
306,120,629
3620,327,938
60,3357,21
1984,2296,31
3688,1502,905
549,728,184
1176,1914,278
3544,1032,865
4814,3259,426
1038,4236,169
46,1277,188
1011,174,526
4808,247,706
2805,2464,168
841,1895,433
3333,4902,703
3396,2885,737
836,4456,259
527,696,364
73,208,841
2052,1858,569
2470,4910,364
3527,1578,603
4194,2605,548
4118,3808,840
2432,3705,197
3240,4830,833
1025,1117,70
1138,2717,415
54,1313,135
4697,2518,740
4001,387,105
3776,2777,313
3835,2170,327
2110,3609,439
3448,1517,969
649,4,361
3446,2311,807
4580,4189,261
4031,1813,276
4765,2887,567
2087,1395,268
4277,1865,139
1612,2291,768
1676,4412,744
657,3617,877
3049,2625,184
4407,3834,744
4373,2186,56
169,1850,806
2147,2427,964
3602,1627,466
1606,1589,812
4560,4458,280
4042,3659,347
4025,1018,168
3294,3437,626
834,2554,212
2709,1687,988
4933,4482,524
38,1135,147
1655,693,267
1004,3828,725
4298,2016,301
595,1207,27
1321,1719,259
2347,3897,942
2604,435,402
4619,4757,769
3928,2711,883
598,2733,981
3124,978,57
2527,3421,799
4681,905,550
2892,500,274
1271,1300,94
156,262,339
3070,4166,316
4238,3704,201
2061,1889,753
3231,3896,38
4017,1345,302
700,843,812
2764,3290,823
3143,4954,372
379,4901,755
4720,722,763
1214,2364,561
4221,2415,53
1806,1218,173
4572,939,727
4496,3954,409
3924,1861,811
816,813,936
756,2492,235
2860,287,22
1710,1014,243
1479,365,42
4101,857,755
4953,2955,490
2328,2901,871
906,1418,21
3587,3625,113
4052,1683,915
1479,138,484
2167,503,590
927,4957,778
4309,49,102
4921,1934,340
2939,2921,123
1026,1714,524
1091,3770,925
184,94,247
855,498,638
476,4291,427
805,2570,569
2553,2926,748
4726,4428,381
2972,4540,369
2686,2979,750
2940,4216,224
4498,2753,685
3960,310,851
639,2420,586
1380,3934,257
4996,4649,499
3583,3426,646
4132,873,782
3748,257,304
70,2479,732
4948,4942,564
4571,2904,935
2822,2283,488
3311,3587,633
2630,1998,46
4492,4417,53
3245,4632,578
2761,2591,771
3992,4921,242
3904,4833,335
1719,86,884
3972,1637,985
4841,3038,158
2083,1765,303
4205,1053,249
406,4717,499
183,1876,795
466,3585,258
1408,1388,265
4104,536,112
4521,1433,350
4131,2229,308
3128,1812,916
4830,1412,462
2316,4099,711
1006,3110,357
2543,3425,136
594,4435,469
3696,1272,364
535,290,89
1627,1750,418
2974,4776,147
3886,3884,365
1537,1338,786
862,1103,995
3772,985,546
973,2215,745
4893,2512,767
3513,663,912
2531,3025,643
1014,2141,586
3211,7,568
1333,390,445
2464,1151,939
1020,1843,455
3418,1352,351
2799,3747,665
335,1998,861
175,1180,151
4316,2875,371
1507,2285,90
3061,3724,568
961,4536,245
3176,801,413
4738,4123,647
1636,603,659
1338,4042,560
3436,2349,956
788,3173,59
378,1763,917
1220,2885,990
1666,1244,26
1912,1540,421
399,1111,150
154,3071,153
660,3157,791
190,3857,526
167,4982,232
48,1425,249
3689,4961,191
4601,2465,593
3739,4744,143
3219,4146,527
3800,509,456
2074,157,212
684,4656,358
4409,4202,189
1585,4580,198
1176,4227,66
4297,3791,318
349,3189,737
1746,4560,841
1530,4672,949
3806,2528,905
3447,2139,680
2151,2254,510
313,2661,768
531,304,941
2029,2577,783
4902,126,86
4851,4845,351
1193,4887,703
590,1764,823
4855,3532,325
4112,3370,610
999,2117,457
4443,2522,173
1071,4073,992
3134,4532,506
2931,2296,103
1400,2247,343
4593,4828,986
224,4347,294
65,3699,738
975,2380,493
3209,2860,186
1777,2393,969
3332,2868,971
1214,453,93
128,3125,77
1766,3902,375
1351,2212,48
714,4940,407
4725,2256,902
2610,4226,949
3157,1736,137
3008,3487,269
2637,1429,551
572,2052,595
3354,2779,109
2133,4894,297
2908,1997,425
4440,541,293
1800,4485,641
470,4294,845
158,496,717
1245,2727,717
2854,577,192
967,3938,56
798,3987,405
3312,1478,533
4926,3536,969
379,1768,593
4258,1019,717
2427,299,10
107,1172,810
115,3774,733
3447,1602,960
216,1556,80
1099,4533,473
3348,4349,931
755,870,309
3997,2513,898
4522,3614,616
2877,4658,997
4630,904,972
3903,3381,736
3081,1018,132
3307,4529,528
3114,291,135
2129,273,30
3055,1668,337
2921,2204,829
4603,3,755
2888,2749,580
1238,3156,587
2668,4269,691
603,3842,216
1947,1039,443
270,2091,762
396,3322,682
4984,1477,941
568,130,439
615,2053,409
4435,9,160
3810,1996,246
2228,2968,361
1977,2478,671
4322,2181,701
1575,1120,281
1792,2848,634
58,4099,733
4084,1581,299
776,3195,371
2273,4864,914
561,18,225
4856,1561,840
3851,3500,770
2507,4568,657
4302,4613,959
4086,3314,356
4025,4725,239
3437,1711,291
2759,4195,107
802,2266,308
2179,801,133
1396,3254,768
1345,1921,967
4880,3668,883
532,1880,292
4676,2724,765
423,4010,438
155,2515,720
4881,2869,823
597,4111,361
2873,3031,524
793,1793,849
38,14,331
2973,2872,25
41,1256,820
1739,2770,314
2962,2403,906
843,3043,742
4247,4381,871
4084,1908,840
3558,208,662
1166,4338,419
1675,1305,315
1805,876,289
901,709,170
4241,1566,26
3720,4327,967
606,4539,942
3266,3814,758
1696,3468,81
3968,4900,507
439,3585,210
4447,2643,640
3297,2508,611
1641,4710,798
773,620,482
844,589,443
3263,3939,992
1766,1438,762
3152,4712,25
139,4877,433
2405,95,636
4074,4999,917
1916,1690,571
1274,3558,925
1909,654,905
1054,1060,42
3427,4774,898
476,1876,122
2384,2807,882
2498,2885,475
4531,3602,909
1757,2048,289
2589,1390,823
1052,397,423
3856,603,134
2452,3376,864
4846,3558,119
2147,4587,926
1089,2681,472
773,4592,622
2499,2797,50
2598,1955,407
1574,1256,337
2308,4922,57
748,2473,29
3882,4826,732
3033,3098,620
3244,2959,455
3700,4623,34
4672,2395,609
742,1162,862
3356,4683,300
2148,668,537
3444,2542,919
819,4591,238
4102,2230,594
1210,1690,628
354,2556,999
4614,4664,939
1049,2004,454
3821,1974,379
32,3809,595
3939,4804,77
2923,3408,634
1187,246,566
1338,1501,441
2178,1245,762
3748,2123,850
345,3783,593
4602,3771,910
1900,894,676
4650,3972,431
1014,2433,206
3709,3061,328
898,4864,293
1725,1397,409
4433,4833,862
3437,4236,379
976,3267,727
919,4877,886
1071,1171,580
2720,1096,793
2818,1491,34
2406,4282,154
4995,1541,965
1522,205,434
901,4031,12
3776,20,428
2053,2320,72
2648,2416,10
3178,3199,856
3951,1039,642
1107,3930,663
2679,4235,864
4852,3574,45
3997,3962,595
1007,3868,178
2338,1639,301
4187,2119,784
4136,4217,748
1279,551,362
2477,3477,296
3826,4540,639
4734,2234,434
887,501,60
1202,1972,91
630,2495,42
2745,433,37
1737,977,521
3929,1731,107
4362,1073,112
1505,2998,153
2463,4886,272
214,3001,271
3675,1049,914
1041,16,378
4466,607,561
1291,1763,170
291,1599,670
355,1874,453
3300,186,21
3925,2174,532
3056,2326,615
1638,1393,376
282,2935,425
1525,901,152
1745,1590,633
2620,4859,765
40,3462,800
2991,927,820
739,315,824
3640,4861,848
4640,2703,758
2569,2449,259
1645,2240,281
2660,2585,941
4539,4838,81
1839,2510,138
3944,4580,391
4141,1475,801
4930,2590,784
1825,3273,167
4311,712,602
103,116,436
2377,2388,121
304,1468,209
1097,1367,177
1759,2944,468
3276,1870,862
379,608,344
1727,226,98
1426,2685,856
4166,3595,671
752,968,299
2268,613,981
4457,380,959
197,63,92
4246,2952,993
4591,654,973
1856,2535,914
3149,2102,222
3445,1521,448
1628,853,560
4137,2702,90
3863,3051,402
2028,1358,198
2902,3127,814
1598,2814,861
4184,1106,80
2537,590,886
3161,4388,47
2624,3039,705
596,165,997
3031,1912,931
4475,470,700
737,2436,834
4116,1685,826
4258,4290,684
2388,970,256
3872,2209,547
2964,4641,56
3906,2054,577
1168,4963,605
671,3075,739
1136,4937,741
940,1929,380
2379,4097,883
4037,4351,854
1885,3825,776
89,328,886
1007,2114,598
2540,2069,146
772,3709,445
3748,1034,258
2474,659,218
4755,4931,370
32,477,260
4823,1129,179
3268,3908,451
3496,2524,307
131,2352,893
2033,1582,115
2543,4405,278
761,4555,126
101,984,166
2436,2398,753
1070,4990,642
71,1901,429
161,81,971
2105,2047,37
3551,4016,519
4022,3173,723
879,863,865
2216,4340,465
4011,1395,524
3022,3401,80
4694,2783,819
677,4782,52
1419,1988,347
1130,2647,599
219,3955,576
4693,468,235
918,330,788
4919,4287,386
1368,2267,913
3683,1120,186
3617,4707,140
2286,4662,10
1374,1517,22
4379,3245,580
3769,2342,931
